Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.065,25.447,98.282,5.572e-05,0.4,0
1.343,25.469,98.334,5.5898e-05,0.4,0.08
2.075,25.476,98.349,5.5543e-05,0.4,0.16
2.777,25.474,98.347,5.5658e-05,0.4,0.24
3.48,25.476,98.35,5.6106e-05,0.4,0.32
4.183,25.468,98.332,5.5846e-05,0.4,0.4
4.882,25.477,98.352,5.5679e-05,0.4,0.48
5.581,25.475,98.347,5.5762e-05,0.4,0.56
6.284,25.473,98.343,5.596e-05,0.4,0.64
7.02,25.475,98.349,5.6137e-05,0.4,0.72
7.721,25.475,98.347,5.5595e-05,0.4,0.8
8.464,25.474,98.346,5.57e-05,0.4,0.88
9.191,25.467,98.328,5.572e-05,0.4,0.96
9.898,25.473,98.343,5.6096e-05,0.4,1.04
10.584,25.472,98.34,5.5908e-05,0.4,1.12
11.305,25.472,98.341,5.5856e-05,0.4,1.2
11.997,25.458,98.308,5.5773e-05,0.4,1.28
12.688,25.473,98.343,5.5846e-05,0.4,1.36
13.373,25.466,98.326,5.5741e-05,0.4,1.44
14.066,25.472,98.34,5.5908e-05,0.4,1.52
14.757,25.466,98.327,5.6054e-05,0.4,1.6
15.446,25.472,98.341,5.6189e-05,0.4,1.68
16.139,25.465,98.323,5.6158e-05,0.4,1.76
16.831,25.474,98.347,5.6075e-05,0.4,1.84
17.552,25.472,98.341,5.6117e-05,0.4,1.92
18.243,25.456,98.305,5.6565e-05,0.4,2
18.964,25.466,98.327,5.6429e-05,0.4,2.08
19.657,25.464,98.323,5.644e-05,0.4,2.16
20.38,25.464,98.322,5.6565e-05,0.4,2.24
21.071,25.47,98.335,5.67e-05,0.4,2.32
21.793,25.471,98.338,5.695e-05,0.4,2.4
22.483,25.462,98.317,5.7034e-05,0.4,2.48
23.204,25.456,98.303,5.718e-05,0.4,2.56
23.892,25.47,98.336,5.7461e-05,0.4,2.64
24.621,25.465,98.323,5.7565e-05,0.4,2.72
25.306,25.456,98.304,5.8274e-05,0.4,2.8
25.999,25.463,98.32,5.841e-05,0.4,2.88
26.689,25.47,98.336,5.8993e-05,0.4,2.96
27.375,25.471,98.337,5.9264e-05,0.4,3.04
28.068,25.458,98.308,5.9535e-05,0.4,3.12
28.789,25.47,98.337,5.9764e-05,0.4,3.2
29.479,25.466,98.327,6.0254e-05,0.4,3.28
30.172,25.47,98.337,6.0786e-05,0.4,3.36
30.858,25.469,98.333,6.1245e-05,0.4,3.44
31.58,25.464,98.323,6.1505e-05,0.4,3.52
32.27,25.465,98.324,6.1953e-05,0.4,3.6
32.99,25.469,98.333,6.2641e-05,0.4,3.68
33.686,25.46,98.312,6.2943e-05,0.4,3.76
34.406,25.461,98.314,6.3631e-05,0.4,3.84
35.097,25.468,98.332,6.41e-05,0.4,3.92
35.787,25.454,98.298,6.4496e-05,0.4,4
36.508,25.466,98.327,6.5205e-05,0.4,4.08
37.198,25.463,98.32,6.5539e-05,0.4,4.16
37.922,25.461,98.315,6.5945e-05,0.4,4.24
38.614,25.464,98.323,6.6904e-05,0.4,4.32
39.338,25.46,98.312,6.7175e-05,0.4,4.4
40.027,25.467,98.329,6.7248e-05,0.4,4.48
40.746,25.468,98.331,6.8311e-05,0.4,4.56
41.435,25.46,98.314,6.901e-05,0.4,4.64
42.157,25.46,98.312,6.9385e-05,0.4,4.72
42.848,25.465,98.324,6.9885e-05,0.4,4.8
43.577,25.459,98.311,7.0667e-05,0.4,4.88
44.26,25.452,98.295,7.1438e-05,0.4,4.96
44.981,25.458,98.308,7.1824e-05,0.4,5.04
45.674,25.458,98.309,7.248e-05,0.4,5.12
46.395,25.459,98.311,7.3043e-05,0.4,5.2
47.085,25.465,98.324,7.3752e-05,0.4,5.28
47.809,25.466,98.326,7.444e-05,0.4,5.36
48.498,25.453,98.296,7.4919e-05,0.4,5.44
49.222,25.466,98.327,7.5388e-05,0.4,5.52
49.912,25.458,98.309,7.5993e-05,0.4,5.6
50.633,25.459,98.31,7.6848e-05,0.4,5.68
51.324,25.462,98.317,7.7504e-05,0.4,5.76
52.014,25.46,98.312,7.8275e-05,0.4,5.84
52.701,25.464,98.322,7.8797e-05,0.4,5.92
53.424,25.464,98.322,7.9099e-05,0.4,6
54.109,25.456,98.305,7.9964e-05,0.4,6.08
54.834,25.451,98.293,8.0912e-05,0.4,6.16
55.526,25.46,98.313,8.1215e-05,0.4,6.24
56.247,25.458,98.307,8.2142e-05,0.4,6.32
56.939,25.464,98.322,8.2945e-05,0.4,6.4
