Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.077,28.051,104.39,4.9873e-05,0.4,0
1.317,28.067,104.43,4.9717e-05,0.4,0.08
2.039,28.068,104.43,4.9769e-05,0.4,0.16
2.788,28.083,104.47,4.9675e-05,0.4,0.24
3.513,28.09,104.48,4.9665e-05,0.4,0.32
4.221,28.084,104.47,4.9925e-05,0.4,0.4
4.927,28.084,104.47,5.0478e-05,0.4,0.48
5.623,28.088,104.48,5.1166e-05,0.4,0.56
6.333,28.087,104.48,5.2958e-05,0.4,0.64
7.1,28.1,104.51,5.5283e-05,0.4,0.72
7.854,28.094,104.49,5.8451e-05,0.4,0.8
8.575,28.097,104.5,6.2381e-05,0.4,0.88
9.31,28.103,104.52,6.6529e-05,0.4,0.96
10.068,28.105,104.52,7.0979e-05,0.4,1.04
10.822,28.116,104.54,7.5899e-05,0.4,1.12
11.537,28.113,104.54,8.0662e-05,0.4,1.2
12.27,28.116,104.55,8.578e-05,0.4,1.28
12.987,28.125,104.57,9.0752e-05,0.4,1.36
13.704,28.128,104.57,9.639e-05,0.4,1.44
14.435,28.122,104.56,0.00010128,0.4,1.52
15.145,28.134,104.59,0.00010645,0.4,1.6
15.868,28.14,104.6,0.00011149,0.4,1.68
16.559,28.136,104.59,0.00011651,0.4,1.76
17.284,28.143,104.61,0.00012189,0.4,1.84
17.973,28.14,104.6,0.00012665,0.4,1.92
18.665,28.15,104.63,0.00013147,0.4,2
19.387,28.152,104.63,0.0001361,0.4,2.08
20.077,28.149,104.62,0.00014085,0.4,2.16
20.799,28.148,104.62,0.00014583,0.4,2.24
21.488,28.16,104.65,0.00015024,0.4,2.32
22.209,28.166,104.66,0.00015418,0.4,2.4
22.914,28.162,104.66,0.0001591,0.4,2.48
23.622,28.159,104.65,0.00016353,0.4,2.56
24.31,28.172,104.68,0.00016769,0.4,2.64
25.036,28.168,104.67,0.00017174,0.4,2.72
25.729,28.178,104.69,0.00017636,0.4,2.8
26.45,28.183,104.71,0.00018055,0.4,2.88
27.141,28.177,104.69,0.00018426,0.4,2.96
27.863,28.181,104.7,0.00018853,0.4,3.04
28.553,28.189,104.72,0.00019187,0.4,3.12
29.245,28.184,104.71,0.00019603,0.4,3.2
29.933,28.194,104.73,0.00019985,0.4,3.28
30.628,28.186,104.71,0.00020376,0.4,3.36
31.349,28.19,104.72,0.00020796,0.4,3.44
32.092,28.197,104.74,0.0002114,0.4,3.52
32.796,28.206,104.76,0.00021492,0.4,3.6
33.529,28.202,104.75,0.00021875,0.4,3.68
34.242,28.214,104.78,0.00022224,0.4,3.76
34.933,28.211,104.77,0.00022598,0.4,3.84
35.658,28.218,104.79,0.0002297,0.4,3.92
36.349,28.215,104.78,0.00023297,0.4,4
37.08,28.222,104.8,0.00023648,0.4,4.08
37.805,28.222,104.8,0.00023992,0.4,4.16
38.537,28.23,104.82,0.00024328,0.4,4.24
39.248,28.225,104.81,0.00024679,0.4,4.32
40.014,28.223,104.8,0.00025021,0.4,4.4
40.731,28.232,104.82,0.00025356,0.4,4.48
41.447,28.233,104.82,0.00025656,0.4,4.56
42.177,28.242,104.85,0.00025973,0.4,4.64
42.906,28.251,104.87,0.00026303,0.4,4.72
43.614,28.242,104.85,0.00026666,0.4,4.8
44.335,28.242,104.85,0.00026971,0.4,4.88
45.063,28.253,104.87,0.00027291,0.4,4.96
45.783,28.256,104.88,0.00027598,0.4,5.04
46.519,28.261,104.89,0.00027932,0.4,5.12
47.226,28.268,104.91,0.00028235,0.4,5.2
47.965,28.267,104.9,0.00028519,0.4,5.28
48.678,28.261,104.89,0.00028844,0.4,5.36
49.394,28.268,104.91,0.00029161,0.4,5.44
50.117,28.269,104.91,0.00029482,0.4,5.52
50.81,28.281,104.94,0.00029793,0.4,5.6
51.535,28.275,104.92,0.00029828,0.4,5.68
52.253,28.278,104.93,0.00029845,0.4,5.76
52.972,28.29,104.96,0.00029917,0.4,5.84
53.658,28.283,104.94,0.00029918,0.4,5.92
54.38,28.288,104.96,0.00029957,0.4,6
55.094,28.292,104.96,0.0002998,0.4,6.08
55.781,28.293,104.97,0.00029962,0.4,6.16
56.5,28.297,104.98,0.00029997,0.4,6.24
57.186,28.298,104.98,0.00030074,0.4,6.32
57.917,28.299,104.98,0.00030152,0.4,6.4
