Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.062,25.42,98.22,5.596e-05,0.4,0
1.324,25.438,98.262,5.5835e-05,0.4,0.08
2.009,25.453,98.297,5.5835e-05,0.4,0.16
2.742,25.446,98.281,5.5866e-05,0.4,0.24
3.458,25.448,98.284,5.5981e-05,0.4,0.32
4.189,25.454,98.299,5.5971e-05,0.4,0.4
4.88,25.447,98.283,5.5856e-05,0.4,0.48
5.581,25.446,98.28,5.572e-05,0.4,0.56
6.287,25.443,98.273,5.5752e-05,0.4,0.64
7.021,25.447,98.282,5.5898e-05,0.4,0.72
7.749,25.452,98.294,5.5908e-05,0.4,0.8
8.453,25.453,98.295,5.6064e-05,0.4,0.88
9.154,25.452,98.293,5.6002e-05,0.4,0.96
9.859,25.448,98.284,5.5637e-05,0.4,1.04
10.549,25.442,98.27,5.5991e-05,0.4,1.12
11.272,25.452,98.294,5.6117e-05,0.4,1.2
11.964,25.445,98.277,5.6064e-05,0.4,1.28
12.685,25.444,98.276,5.6231e-05,0.4,1.36
13.373,25.451,98.292,5.6002e-05,0.4,1.44
14.097,25.451,98.292,5.6075e-05,0.4,1.52
14.788,25.439,98.265,5.5689e-05,0.4,1.6
15.475,25.451,98.291,5.5971e-05,0.4,1.68
16.18,25.454,98.298,5.595e-05,0.4,1.76
16.889,25.442,98.27,5.6148e-05,0.4,1.84
17.581,25.45,98.29,5.5991e-05,0.4,1.92
18.27,25.443,98.274,5.6315e-05,0.4,2
18.991,25.44,98.266,5.6658e-05,0.4,2.08
19.679,25.449,98.287,5.6627e-05,0.4,2.16
20.371,25.444,98.275,5.6721e-05,0.4,2.24
21.063,25.447,98.283,5.6992e-05,0.4,2.32
21.785,25.449,98.288,5.6919e-05,0.4,2.4
22.47,25.443,98.273,5.7399e-05,0.4,2.48
23.163,25.45,98.29,5.7576e-05,0.4,2.56
23.853,25.442,98.271,5.767e-05,0.4,2.64
24.574,25.442,98.271,5.817e-05,0.4,2.72
25.265,25.449,98.288,5.8284e-05,0.4,2.8
25.989,25.446,98.28,5.8295e-05,0.4,2.88
26.679,25.442,98.27,5.843e-05,0.4,2.96
27.402,25.436,98.258,5.916e-05,0.4,3.04
28.093,25.449,98.287,5.966e-05,0.4,3.12
28.817,25.442,98.27,5.9775e-05,0.4,3.2
29.506,25.443,98.273,6.0129e-05,0.4,3.28
30.2,25.44,98.266,6.0661e-05,0.4,3.36
30.89,25.448,98.284,6.0869e-05,0.4,3.44
31.578,25.441,98.269,6.1599e-05,0.4,3.52
32.27,25.447,98.284,6.1703e-05,0.4,3.6
32.959,25.441,98.27,6.2172e-05,0.4,3.68
33.685,25.441,98.269,6.286e-05,0.4,3.76
34.373,25.446,98.281,6.3277e-05,0.4,3.84
35.1,25.44,98.266,6.3694e-05,0.4,3.92
35.794,25.446,98.281,6.4309e-05,0.4,4
36.512,25.447,98.284,6.4611e-05,0.4,4.08
37.202,25.441,98.269,6.5164e-05,0.4,4.16
37.927,25.433,98.25,6.5695e-05,0.4,4.24
38.615,25.443,98.274,6.6508e-05,0.4,4.32
39.339,25.444,98.276,6.6883e-05,0.4,4.4
40.029,25.433,98.249,6.755e-05,0.4,4.48
40.753,25.445,98.278,6.7832e-05,0.4,4.56
41.448,25.432,98.247,6.8301e-05,0.4,4.64
42.13,25.444,98.275,6.9208e-05,0.4,4.72
42.82,25.445,98.278,6.9687e-05,0.4,4.8
43.539,25.445,98.278,7.0052e-05,0.4,4.88
44.23,25.444,98.275,7.0688e-05,0.4,4.96
44.918,25.448,98.284,7.1386e-05,0.4,5.04
45.606,25.439,98.265,7.1959e-05,0.4,5.12
46.327,25.441,98.268,7.2491e-05,0.4,5.2
47.016,25.443,98.273,7.3074e-05,0.4,5.28
47.736,25.445,98.277,7.4096e-05,0.4,5.36
48.427,25.438,98.262,7.4461e-05,0.4,5.44
49.154,25.445,98.279,7.4878e-05,0.4,5.52
49.85,25.429,98.24,7.5597e-05,0.4,5.6
50.533,25.443,98.273,7.593e-05,0.4,5.68
51.222,25.446,98.281,7.7066e-05,0.4,5.76
51.912,25.428,98.238,7.7608e-05,0.4,5.84
52.595,25.444,98.277,7.8098e-05,0.4,5.92
53.291,25.437,98.259,7.889e-05,0.4,6
54.005,25.441,98.269,7.9683e-05,0.4,6.08
54.728,25.439,98.263,7.9933e-05,0.4,6.16
55.417,25.442,98.271,8.0808e-05,0.4,6.24
56.142,25.444,98.276,8.1517e-05,0.4,6.32
56.83,25.437,98.258,8.2309e-05,0.4,6.4
