Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.05,28.543,105.55,4.8362e-05,0.4,0
1.283,28.565,105.6,4.7955e-05,0.4,0.08
1.996,28.569,105.61,4.806e-05,0.4,0.16
2.682,28.572,105.62,4.8226e-05,0.4,0.24
3.388,28.574,105.62,4.8654e-05,0.4,0.32
4.096,28.578,105.63,5.028e-05,0.4,0.4
4.798,28.582,105.64,5.2896e-05,0.4,0.48
5.532,28.587,105.65,5.6315e-05,0.4,0.56
6.263,28.592,105.67,6.163e-05,0.4,0.64
7.085,28.598,105.68,6.7759e-05,0.4,0.72
7.824,28.6,105.69,7.4211e-05,0.4,0.8
8.551,28.608,105.7,8.1496e-05,0.4,0.88
9.286,28.607,105.7,8.8844e-05,0.4,0.96
10.028,28.61,105.71,9.6609e-05,0.4,1.04
10.748,28.612,105.71,0.00010423,0.4,1.12
11.441,28.605,105.7,0.00011153,0.4,1.2
12.171,28.622,105.74,0.00011917,0.4,1.28
12.855,28.616,105.72,0.00012663,0.4,1.36
13.58,28.614,105.72,0.00013368,0.4,1.44
14.27,28.63,105.75,0.00014055,0.4,1.52
14.992,28.63,105.76,0.00014752,0.4,1.6
15.679,28.622,105.74,0.00015399,0.4,1.68
16.406,28.635,105.77,0.00016067,0.4,1.76
17.13,28.644,105.79,0.00016708,0.4,1.84
17.82,28.633,105.76,0.00017331,0.4,1.92
18.546,28.644,105.79,0.00017919,0.4,2
19.234,28.639,105.78,0.00018509,0.4,2.08
19.959,28.639,105.77,0.00019091,0.4,2.16
20.647,28.652,105.81,0.00019679,0.4,2.24
21.368,28.659,105.82,0.00020225,0.4,2.32
22.059,28.649,105.8,0.00020771,0.4,2.4
22.782,28.662,105.83,0.00021338,0.4,2.48
23.475,28.656,105.82,0.00021845,0.4,2.56
24.197,28.66,105.82,0.00022356,0.4,2.64
24.886,28.67,105.85,0.00022838,0.4,2.72
25.609,28.672,105.85,0.00023368,0.4,2.8
26.301,28.675,105.86,0.00023818,0.4,2.88
27.024,28.679,105.87,0.00024322,0.4,2.96
27.747,28.686,105.89,0.00024803,0.4,3.04
28.437,28.675,105.86,0.00025248,0.4,3.12
29.161,28.689,105.89,0.00025722,0.4,3.2
29.852,28.685,105.88,0.00026168,0.4,3.28
30.577,28.683,105.88,0.00026615,0.4,3.36
31.269,28.688,105.89,0.00027051,0.4,3.44
31.992,28.694,105.9,0.00027486,0.4,3.52
32.725,28.707,105.93,0.0002794,0.4,3.6
33.437,28.704,105.93,0.00028348,0.4,3.68
34.129,28.701,105.92,0.00028776,0.4,3.76
34.85,28.705,105.93,0.00029171,0.4,3.84
35.544,28.718,105.96,0.00029621,0.4,3.92
36.235,28.706,105.93,0.00030024,0.4,4
36.96,28.719,105.96,0.00030464,0.4,4.08
37.696,28.719,105.96,0.00030809,0.4,4.16
38.419,28.723,105.97,0.0003121,0.4,4.24
39.177,28.728,105.98,0.00031644,0.4,4.32
39.894,28.729,105.98,0.00032008,0.4,4.4
40.61,28.722,105.97,0.00032421,0.4,4.48
41.344,28.728,105.98,0.00032787,0.4,4.56
42.054,28.738,106.01,0.00033168,0.4,4.64
42.777,28.742,106.01,0.00033534,0.4,4.72
43.463,28.738,106.01,0.0003389,0.4,4.8
44.193,28.747,106.03,0.00034257,0.4,4.88
44.909,28.74,106.01,0.00034655,0.4,4.96
45.643,28.746,106.02,0.0003502,0.4,5.04
46.351,28.749,106.03,0.00035347,0.4,5.12
47.078,28.763,106.06,0.00035753,0.4,5.2
47.803,28.754,106.04,0.0003609,0.4,5.28
48.525,28.759,106.05,0.00036448,0.4,5.36
49.253,28.766,106.07,0.000368,0.4,5.44
49.975,28.769,106.08,0.00037126,0.4,5.52
50.691,28.774,106.09,0.00037147,0.4,5.6
51.428,28.766,106.07,0.00037165,0.4,5.68
52.127,28.768,106.07,0.00037205,0.4,5.76
52.848,28.77,106.08,0.00037235,0.4,5.84
53.583,28.779,106.1,0.00037295,0.4,5.92
54.284,28.783,106.11,0.00037326,0.4,6
54.968,28.788,106.12,0.00037391,0.4,6.08
55.685,28.786,106.12,0.00037429,0.4,6.16
56.407,28.789,106.12,0.00037451,0.4,6.24
57.093,28.798,106.14,0.00037494,0.4,6.32
57.812,28.802,106.16,0.00037559,0.4,6.4
