Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.074,24.868,96.912,5.5439e-05,0.4,0
1.354,24.88,96.941,5.5554e-05,0.4,0.08
2.058,24.883,96.949,5.5522e-05,0.4,0.16
2.752,24.89,96.963,5.5418e-05,0.4,0.24
3.457,24.885,96.952,5.5481e-05,0.4,0.32
4.157,24.89,96.965,5.5408e-05,0.4,0.4
4.865,24.89,96.965,5.5408e-05,0.4,0.48
5.558,24.891,96.966,5.546e-05,0.4,0.56
6.266,24.893,96.971,5.5408e-05,0.4,0.64
7.005,24.888,96.959,5.5324e-05,0.4,0.72
7.739,24.881,96.944,5.5616e-05,0.4,0.8
8.463,24.89,96.963,5.5397e-05,0.4,0.88
9.165,24.883,96.947,5.5741e-05,0.4,0.96
9.885,24.88,96.94,5.5262e-05,0.4,1.04
10.561,24.89,96.965,5.5241e-05,0.4,1.12
11.295,24.885,96.952,5.522e-05,0.4,1.2
11.986,24.886,96.955,5.5283e-05,0.4,1.28
12.706,24.889,96.962,5.521e-05,0.4,1.36
13.403,24.882,96.946,5.5397e-05,0.4,1.44
14.079,24.888,96.959,5.5408e-05,0.4,1.52
14.782,24.883,96.949,5.5804e-05,0.4,1.6
15.459,24.889,96.962,5.5616e-05,0.4,1.68
16.146,24.881,96.943,5.5481e-05,0.4,1.76
16.834,24.879,96.938,5.5533e-05,0.4,1.84
17.533,24.882,96.945,5.5491e-05,0.4,1.92
18.226,24.888,96.96,5.546e-05,0.4,2
18.947,24.888,96.959,5.5502e-05,0.4,2.08
19.641,24.879,96.939,5.5439e-05,0.4,2.16
20.366,24.885,96.953,5.5543e-05,0.4,2.24
21.061,24.878,96.937,5.5533e-05,0.4,2.32
21.782,24.881,96.943,5.572e-05,0.4,2.4
22.462,24.886,96.954,5.5783e-05,0.4,2.48
23.208,24.877,96.934,5.5679e-05,0.4,2.56
23.908,24.879,96.939,5.5647e-05,0.4,2.64
24.635,24.88,96.941,5.5918e-05,0.4,2.72
25.345,24.881,96.944,5.6012e-05,0.4,2.8
26.054,24.886,96.956,5.6054e-05,0.4,2.88
26.746,24.879,96.939,5.6283e-05,0.4,2.96
27.46,24.875,96.93,5.6294e-05,0.4,3.04
28.162,24.886,96.955,5.6388e-05,0.4,3.12
28.877,24.881,96.943,5.67e-05,0.4,3.2
29.605,24.88,96.94,5.6836e-05,0.4,3.28
30.297,24.886,96.954,5.6919e-05,0.4,3.36
31.02,24.889,96.961,5.7253e-05,0.4,3.44
31.711,24.877,96.934,5.7524e-05,0.4,3.52
32.439,24.885,96.953,5.7503e-05,0.4,3.6
33.114,24.88,96.942,5.7774e-05,0.4,3.68
33.842,24.879,96.938,5.792e-05,0.4,3.76
34.54,24.888,96.96,5.8149e-05,0.4,3.84
35.262,24.889,96.961,5.8576e-05,0.4,3.92
35.942,24.876,96.932,5.8451e-05,0.4,4
36.673,24.882,96.946,5.9035e-05,0.4,4.08
37.352,24.889,96.963,5.9243e-05,0.4,4.16
38.078,24.881,96.943,5.9639e-05,0.4,4.24
38.773,24.886,96.954,5.9723e-05,0.4,4.32
39.501,24.886,96.954,5.9817e-05,0.4,4.4
40.223,24.879,96.938,6.0286e-05,0.4,4.48
40.912,24.884,96.951,6.0473e-05,0.4,4.56
41.623,24.881,96.944,6.0838e-05,0.4,4.64
42.346,24.885,96.953,6.1005e-05,0.4,4.72
43.043,24.879,96.939,6.1526e-05,0.4,4.8
43.761,24.876,96.932,6.1693e-05,0.4,4.88
44.49,24.887,96.956,6.2339e-05,0.4,4.96
45.182,24.88,96.941,6.2579e-05,0.4,5.04
45.891,24.88,96.941,6.2401e-05,0.4,5.12
46.621,24.881,96.944,6.336e-05,0.4,5.2
47.311,24.89,96.963,6.3402e-05,0.4,5.28
47.994,24.876,96.931,6.3819e-05,0.4,5.36
48.738,24.879,96.939,6.4059e-05,0.4,5.44
49.452,24.886,96.954,6.4142e-05,0.4,5.52
50.175,24.885,96.953,6.483e-05,0.4,5.6
50.851,24.883,96.947,6.5174e-05,0.4,5.68
51.585,24.889,96.961,6.5518e-05,0.4,5.76
52.279,24.889,96.962,6.6008e-05,0.4,5.84
52.992,24.877,96.934,6.63e-05,0.4,5.92
53.681,24.889,96.961,6.6717e-05,0.4,6
54.41,24.884,96.95,6.7352e-05,0.4,6.08
55.104,24.884,96.95,6.7728e-05,0.4,6.16
55.821,24.884,96.949,6.7957e-05,0.4,6.24
56.515,24.88,96.941,6.8197e-05,0.4,6.32
57.198,24.891,96.966,6.8478e-05,0.4,6.4
