Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.066,24.94,97.079,5.4876e-05,0.4,0
1.292,24.961,97.129,5.4991e-05,0.4,0.08
2.004,24.96,97.126,5.5043e-05,0.4,0.16
2.702,24.969,97.149,5.5304e-05,0.4,0.24
3.396,24.97,97.151,5.5241e-05,0.4,0.32
4.123,24.964,97.137,5.522e-05,0.4,0.4
4.864,24.956,97.117,5.5314e-05,0.4,0.48
5.57,24.955,97.114,5.547e-05,0.4,0.56
6.259,24.956,97.118,5.5304e-05,0.4,0.64
6.972,24.96,97.126,5.5064e-05,0.4,0.72
7.663,24.964,97.135,5.4928e-05,0.4,0.8
8.358,24.953,97.111,5.5314e-05,0.4,0.88
9.093,24.957,97.12,5.5314e-05,0.4,0.96
9.812,24.956,97.118,5.5408e-05,0.4,1.04
10.545,24.959,97.125,5.5366e-05,0.4,1.12
11.218,24.963,97.135,5.5137e-05,0.4,1.2
11.946,24.958,97.123,5.5178e-05,0.4,1.28
12.638,24.964,97.136,5.5231e-05,0.4,1.36
13.362,24.968,97.145,5.5168e-05,0.4,1.44
14.038,24.956,97.117,5.5033e-05,0.4,1.52
14.774,24.952,97.108,5.5387e-05,0.4,1.6
15.454,24.964,97.137,5.5001e-05,0.4,1.68
16.18,24.959,97.125,5.5085e-05,0.4,1.76
16.864,24.957,97.12,5.521e-05,0.4,1.84
17.6,24.961,97.129,5.5272e-05,0.4,1.92
18.278,24.954,97.114,5.5314e-05,0.4,2
19.016,24.95,97.103,5.5283e-05,0.4,2.08
19.691,24.959,97.125,5.5335e-05,0.4,2.16
20.397,24.951,97.107,5.5679e-05,0.4,2.24
21.107,24.959,97.124,5.5825e-05,0.4,2.32
21.802,24.954,97.113,5.5397e-05,0.4,2.4
22.524,24.952,97.108,5.5554e-05,0.4,2.48
23.223,24.959,97.125,5.572e-05,0.4,2.56
23.94,24.961,97.129,5.5793e-05,0.4,2.64
24.622,24.952,97.108,5.6054e-05,0.4,2.72
25.356,24.953,97.111,5.6304e-05,0.4,2.8
26.035,24.957,97.121,5.6315e-05,0.4,2.88
26.764,24.964,97.135,5.6294e-05,0.4,2.96
27.45,24.948,97.098,5.6231e-05,0.4,3.04
28.176,24.959,97.124,5.6606e-05,0.4,3.12
28.876,24.952,97.107,5.6731e-05,0.4,3.2
29.554,24.955,97.115,5.6669e-05,0.4,3.28
30.257,24.952,97.108,5.744e-05,0.4,3.36
30.939,24.959,97.124,5.7503e-05,0.4,3.44
31.671,24.957,97.119,5.7534e-05,0.4,3.52
32.362,24.951,97.107,5.7492e-05,0.4,3.6
33.083,24.949,97.101,5.8118e-05,0.4,3.68
33.777,24.956,97.117,5.8326e-05,0.4,3.76
34.485,24.949,97.101,5.7909e-05,0.4,3.84
35.193,24.957,97.12,5.8847e-05,0.4,3.92
35.906,24.956,97.117,5.9348e-05,0.4,4
36.605,24.951,97.105,5.9285e-05,0.4,4.08
37.319,24.951,97.105,5.9306e-05,0.4,4.16
38.014,24.956,97.117,5.9785e-05,0.4,4.24
38.74,24.954,97.113,5.9921e-05,0.4,4.32
39.449,24.953,97.109,6.0411e-05,0.4,4.4
40.142,24.955,97.116,6.0984e-05,0.4,4.48
40.876,24.955,97.116,6.1057e-05,0.4,4.56
41.556,24.95,97.104,6.1047e-05,0.4,4.64
42.282,24.948,97.1,6.2058e-05,0.4,4.72
42.975,24.953,97.11,6.2339e-05,0.4,4.8
43.695,24.954,97.113,6.2214e-05,0.4,4.88
44.381,24.949,97.101,6.2589e-05,0.4,4.96
45.093,24.948,97.099,6.3131e-05,0.4,5.04
45.793,24.955,97.115,6.3454e-05,0.4,5.12
46.486,24.949,97.102,6.4121e-05,0.4,5.2
47.172,24.955,97.115,6.4424e-05,0.4,5.28
47.86,24.95,97.103,6.4736e-05,0.4,5.36
48.548,24.952,97.109,6.4997e-05,0.4,5.44
49.239,24.951,97.106,6.5528e-05,0.4,5.52
49.961,24.947,97.098,6.5851e-05,0.4,5.6
50.69,24.943,97.087,6.6237e-05,0.4,5.68
51.369,24.956,97.118,6.6623e-05,0.4,5.76
52.101,24.956,97.117,6.705e-05,0.4,5.84
52.789,24.951,97.107,6.7613e-05,0.4,5.92
53.53,24.943,97.087,6.7769e-05,0.4,6
54.232,24.951,97.107,6.8447e-05,0.4,6.08
54.959,24.95,97.104,6.8812e-05,0.4,6.16
55.636,24.946,97.095,6.8989e-05,0.4,6.24
56.361,24.949,97.102,6.9604e-05,0.4,6.32
57.056,24.951,97.105,7.0114e-05,0.4,6.4
