Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.291,25.719,98.915,5.5085e-05,0.4,0
1.448,25.686,98.838,5.5554e-05,0.4,0.1
2.247,25.685,98.837,5.5668e-05,0.4,0.2
3.057,25.694,98.858,5.5449e-05,0.4,0.3
3.873,25.691,98.849,5.5272e-05,0.4,0.4
4.715,25.693,98.854,5.5502e-05,0.4,0.5
5.51,25.686,98.838,5.5304e-05,0.4,0.6
6.318,25.692,98.852,5.5283e-05,0.4,0.7
7.127,25.685,98.835,5.5449e-05,0.4,0.8
7.927,25.686,98.837,5.547e-05,0.4,0.9
8.74,25.691,98.851,5.5429e-05,0.4,1
9.537,25.693,98.854,5.547e-05,0.4,1.1
10.32,25.69,98.848,5.5522e-05,0.4,1.2
11.144,25.689,98.846,5.5554e-05,0.4,1.3
11.937,25.688,98.843,5.5533e-05,0.4,1.4
12.733,25.678,98.82,5.5533e-05,0.4,1.5
13.545,25.689,98.844,5.5408e-05,0.4,1.6
14.34,25.685,98.836,5.5522e-05,0.4,1.7
15.139,25.686,98.839,5.5637e-05,0.4,1.8
15.951,25.677,98.818,5.5773e-05,0.4,1.9
16.746,25.684,98.833,5.5981e-05,0.4,2
17.571,25.677,98.819,5.6127e-05,0.4,2.1
18.388,25.679,98.822,5.6867e-05,0.4,2.2
19.184,25.682,98.828,5.6877e-05,0.4,2.3
20.008,25.676,98.816,5.7294e-05,0.4,2.4
20.827,25.681,98.826,5.7795e-05,0.4,2.5
21.607,25.682,98.83,5.7899e-05,0.4,2.6
22.411,25.675,98.812,5.8284e-05,0.4,2.7
23.224,25.679,98.823,5.9045e-05,0.4,2.8
24.017,25.671,98.803,5.9452e-05,0.4,2.9
24.834,25.674,98.811,6.0244e-05,0.4,3
25.627,25.68,98.825,6.0703e-05,0.4,3.1
26.452,25.674,98.81,6.1349e-05,0.4,3.2
27.276,25.666,98.791,6.2089e-05,0.4,3.3
28.062,25.68,98.824,6.2923e-05,0.4,3.4
28.893,25.672,98.805,6.3506e-05,0.4,3.5
29.709,25.673,98.809,6.4403e-05,0.4,3.6
30.504,25.676,98.815,6.4872e-05,0.4,3.7
31.317,25.665,98.79,6.5747e-05,0.4,3.8
32.117,25.664,98.786,6.6498e-05,0.4,3.9
32.933,25.672,98.806,6.7331e-05,0.4,4
33.765,25.675,98.812,6.8186e-05,0.4,4.1
34.549,25.673,98.809,6.8884e-05,0.4,4.2
35.378,25.663,98.786,7.0073e-05,0.4,4.3
36.192,25.67,98.801,7.0729e-05,0.4,4.4
37.021,25.678,98.819,7.1542e-05,0.4,4.5
37.832,25.669,98.799,7.2532e-05,0.4,4.6
38.613,25.669,98.8,7.3293e-05,0.4,4.7
39.412,25.667,98.794,7.4106e-05,0.4,4.8
40.197,25.661,98.78,7.5274e-05,0.4,4.9
41.023,25.674,98.81,7.5899e-05,0.4,5
41.848,25.675,98.814,7.6837e-05,0.4,5.1
42.639,25.662,98.783,7.766e-05,0.4,5.2
43.465,25.671,98.804,7.8619e-05,0.4,5.3
44.273,25.666,98.792,7.9735e-05,0.4,5.4
45.075,25.666,98.791,8.0579e-05,0.4,5.5
45.889,25.673,98.809,8.1434e-05,0.4,5.6
46.675,25.665,98.789,8.2361e-05,0.4,5.7
47.502,25.672,98.805,8.357e-05,0.4,5.8
48.318,25.658,98.773,8.4143e-05,0.4,5.9
49.115,25.666,98.792,8.5353e-05,0.4,6
