Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.065,26.4,100.52,5.5595e-05,0.4,0
1.347,26.4,100.52,5.4657e-05,0.4,0.08
2.04,26.403,100.53,5.5304e-05,0.4,0.16
2.75,26.389,100.5,5.4678e-05,0.4,0.24
3.444,26.373,100.46,5.4678e-05,0.4,0.32
4.139,26.365,100.44,5.5137e-05,0.4,0.4
4.833,26.357,100.42,5.4835e-05,0.4,0.48
5.58,26.355,100.42,5.4584e-05,0.4,0.56
6.276,26.341,100.38,5.5137e-05,0.4,0.64
6.969,26.333,100.37,5.5262e-05,0.4,0.72
7.679,26.325,100.35,5.4741e-05,0.4,0.8
8.383,26.314,100.32,5.5189e-05,0.4,0.88
9.083,26.306,100.3,5.5043e-05,0.4,0.96
9.826,26.308,100.31,5.5304e-05,0.4,1.04
10.547,26.299,100.29,5.5033e-05,0.4,1.12
11.234,26.286,100.26,5.5449e-05,0.4,1.2
11.949,26.283,100.25,5.5397e-05,0.4,1.28
12.648,26.271,100.22,5.5585e-05,0.4,1.36
13.337,26.27,100.22,5.5981e-05,0.4,1.44
14.018,26.258,100.19,5.7034e-05,0.4,1.52
14.724,26.256,100.19,5.6721e-05,0.4,1.6
15.409,26.248,100.17,5.792e-05,0.4,1.68
16.094,26.236,100.14,5.8076e-05,0.4,1.76
16.818,26.236,100.14,5.8482e-05,0.4,1.84
17.504,26.229,100.12,5.9546e-05,0.4,1.92
18.189,26.217,100.09,5.9963e-05,0.4,2
18.879,26.214,100.09,6.0786e-05,0.4,2.08
19.615,26.213,100.09,6.1474e-05,0.4,2.16
20.291,26.2,100.05,6.1672e-05,0.4,2.24
21.015,26.193,100.04,6.334e-05,0.4,2.32
21.739,26.191,100.03,6.3475e-05,0.4,2.4
22.441,26.185,100.02,6.4549e-05,0.4,2.48
23.113,26.179,100,6.5507e-05,0.4,2.56
23.818,26.168,99.978,6.6644e-05,0.4,2.64
24.501,26.16,99.96,6.7509e-05,0.4,2.72
25.222,26.155,99.947,6.7863e-05,0.4,2.8
25.911,26.16,99.959,6.9051e-05,0.4,2.88
26.637,26.142,99.917,6.9718e-05,0.4,2.96
27.33,26.144,99.921,7.0594e-05,0.4,3.04
28.057,26.141,99.915,7.2168e-05,0.4,3.12
28.743,26.132,99.892,7.3231e-05,0.4,3.2
29.466,26.126,99.878,7.3262e-05,0.4,3.28
30.154,26.109,99.837,7.4982e-05,0.4,3.36
30.882,26.116,99.856,7.5357e-05,0.4,3.44
31.564,26.105,99.828,7.6754e-05,0.4,3.52
32.29,26.1,99.816,7.7733e-05,0.4,3.6
32.974,26.104,99.825,7.8369e-05,0.4,3.68
33.707,26.089,99.791,7.9307e-05,0.4,3.76
34.402,26.091,99.795,8.0829e-05,0.4,3.84
35.085,26.077,99.761,8.0996e-05,0.4,3.92
35.817,26.079,99.768,8.2778e-05,0.4,4
36.499,26.069,99.743,8.2861e-05,0.4,4.08
37.227,26.062,99.726,8.3476e-05,0.4,4.16
37.92,26.059,99.718,8.53e-05,0.4,4.24
38.63,26.053,99.704,8.5613e-05,0.4,4.32
39.324,26.06,99.723,8.6979e-05,0.4,4.4
40.048,26.043,99.682,8.8448e-05,0.4,4.48
40.737,26.045,99.686,8.8292e-05,0.4,4.56
41.461,26.043,99.682,8.9595e-05,0.4,4.64
42.155,26.029,99.647,9.0501e-05,0.4,4.72
42.866,26.028,99.645,9.071e-05,0.4,4.8
43.564,26.019,99.625,9.2013e-05,0.4,4.88
44.284,26.017,99.619,9.2992e-05,0.4,4.96
44.963,26.019,99.624,9.343e-05,0.4,5.04
45.704,26.008,99.599,9.4504e-05,0.4,5.12
46.388,26.012,99.607,9.4775e-05,0.4,5.2
47.114,26.012,99.607,9.5692e-05,0.4,5.28
47.804,26.001,99.582,9.7141e-05,0.4,5.36
48.523,25.998,99.575,9.7516e-05,0.4,5.44
49.22,25.989,99.553,9.811e-05,0.4,5.52
49.914,25.985,99.543,9.959e-05,0.4,5.6
50.626,25.984,99.541,9.984e-05,0.4,5.68
51.306,25.974,99.517,0.0001015,0.4,5.76
51.997,25.981,99.534,0.0001014,0.4,5.84
52.699,25.978,99.526,0.00010214,0.4,5.92
53.412,25.972,99.511,0.00010395,0.4,6
54.143,25.973,99.515,0.00010396,0.4,6.08
54.833,25.955,99.472,0.0001055,0.4,6.16
55.556,25.96,99.484,0.00010596,0.4,6.24
56.272,25.961,99.485,0.00010673,0.4,6.32
56.957,25.953,99.468,0.00010701,0.4,6.4
