Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.077,29.034,106.71,4.6976e-05,0.4,0
1.311,29.056,106.76,4.7174e-05,0.4,0.08
2.025,29.055,106.76,4.7195e-05,0.4,0.16
2.73,29.058,106.76,4.7987e-05,0.4,0.24
3.441,29.06,106.77,5.1103e-05,0.4,0.32
4.163,29.063,106.78,5.6523e-05,0.4,0.4
4.867,29.067,106.79,6.4225e-05,0.4,0.48
5.651,29.067,106.79,7.3262e-05,0.4,0.56
6.388,29.06,106.77,8.3977e-05,0.4,0.64
7.14,29.066,106.78,9.4848e-05,0.4,0.72
7.876,29.077,106.81,0.00010597,0.4,0.8
8.607,29.069,106.79,0.00011715,0.4,0.88
9.335,29.085,106.83,0.00012834,0.4,0.96
10.087,29.081,106.82,0.00013889,0.4,1.04
10.801,29.083,106.82,0.0001493,0.4,1.12
11.526,29.087,106.83,0.00015981,0.4,1.2
12.251,29.094,106.85,0.00016884,0.4,1.28
13.012,29.1,106.86,0.00017809,0.4,1.36
13.723,29.096,106.85,0.000187,0.4,1.44
14.414,29.096,106.86,0.0001957,0.4,1.52
15.135,29.099,106.86,0.00020414,0.4,1.6
15.86,29.101,106.87,0.00021248,0.4,1.68
16.594,29.103,106.87,0.00022015,0.4,1.76
17.308,29.109,106.88,0.00022726,0.4,1.84
18.035,29.104,106.87,0.00023518,0.4,1.92
18.755,29.107,106.88,0.00024181,0.4,2
19.45,29.113,106.9,0.00024943,0.4,2.08
20.169,29.116,106.9,0.00025608,0.4,2.16
20.86,29.128,106.93,0.00026217,0.4,2.24
21.59,29.117,106.91,0.00026912,0.4,2.32
22.325,29.125,106.92,0.00027497,0.4,2.4
23.079,29.139,106.96,0.00028155,0.4,2.48
23.792,29.138,106.95,0.00028708,0.4,2.56
24.511,29.14,106.96,0.00029315,0.4,2.64
25.236,29.147,106.98,0.0002992,0.4,2.72
25.931,29.146,106.97,0.00030516,0.4,2.8
26.65,29.149,106.98,0.00031042,0.4,2.88
27.339,29.146,106.97,0.00031622,0.4,2.96
28.062,29.142,106.96,0.00032125,0.4,3.04
28.755,29.149,106.98,0.00032616,0.4,3.12
29.494,29.152,106.99,0.0003316,0.4,3.2
30.2,29.15,106.98,0.00033718,0.4,3.28
30.935,29.158,107,0.00034173,0.4,3.36
31.647,29.17,107.03,0.00034736,0.4,3.44
32.388,29.169,107.03,0.00035207,0.4,3.52
33.107,29.171,107.03,0.0003574,0.4,3.6
33.823,29.175,107.04,0.00036187,0.4,3.68
34.547,29.172,107.04,0.00036718,0.4,3.76
35.273,29.173,107.04,0.00037097,0.4,3.84
35.957,29.187,107.07,0.00037621,0.4,3.92
36.685,29.18,107.06,0.00038067,0.4,4
37.414,29.19,107.08,0.00038508,0.4,4.08
38.134,29.195,107.09,0.00038964,0.4,4.16
38.86,29.194,107.09,0.000394,0.4,4.24
39.584,29.195,107.09,0.00039836,0.4,4.32
40.298,29.202,107.11,0.00040277,0.4,4.4
41.023,29.201,107.1,0.00040729,0.4,4.48
41.747,29.207,107.12,0.00041192,0.4,4.56
42.477,29.205,107.11,0.0004161,0.4,4.64
43.186,29.216,107.14,0.00042056,0.4,4.72
43.912,29.222,107.16,0.00042499,0.4,4.8
44.639,29.215,107.14,0.00042851,0.4,4.88
45.374,29.218,107.14,0.00043337,0.4,4.96
46.093,29.221,107.15,0.00043687,0.4,5.04
46.835,29.226,107.17,0.00044128,0.4,5.12
47.566,29.234,107.18,0.00044509,0.4,5.2
48.315,29.23,107.17,0.00044973,0.4,5.28
49.041,29.241,107.2,0.00045334,0.4,5.36
49.77,29.236,107.19,0.00045571,0.4,5.44
50.494,29.238,107.19,0.00045657,0.4,5.52
51.204,29.253,107.23,0.00045668,0.4,5.6
51.929,29.247,107.21,0.00045733,0.4,5.68
52.684,29.255,107.23,0.00045803,0.4,5.76
53.398,29.257,107.24,0.0004581,0.4,5.84
54.127,29.257,107.24,0.0004587,0.4,5.92
54.831,29.258,107.24,0.00045949,0.4,6
55.564,29.262,107.25,0.00045978,0.4,6.08
56.265,29.267,107.26,0.00046056,0.4,6.16
56.993,29.275,107.28,0.000461,0.4,6.24
57.746,29.271,107.27,0.00046153,0.4,6.32
58.457,29.284,107.3,0.00046215,0.4,6.4
