Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.061,25.479,98.357,5.5793e-05,0.4,0
1.293,25.488,98.378,5.6064e-05,0.4,0.08
1.995,25.49,98.383,5.6054e-05,0.4,0.16
2.694,25.487,98.375,5.6023e-05,0.4,0.24
3.403,25.499,98.404,5.5793e-05,0.4,0.32
4.098,25.5,98.405,5.6023e-05,0.4,0.4
4.797,25.498,98.402,5.5762e-05,0.4,0.48
5.5,25.499,98.403,5.5971e-05,0.4,0.56
6.201,25.498,98.402,5.5887e-05,0.4,0.64
6.902,25.497,98.4,5.5814e-05,0.4,0.72
7.602,25.498,98.401,5.5783e-05,0.4,0.8
8.302,25.497,98.399,5.5793e-05,0.4,0.88
9.003,25.498,98.4,5.596e-05,0.4,0.96
9.742,25.497,98.4,5.6012e-05,0.4,1.04
10.463,25.499,98.404,5.6335e-05,0.4,1.12
11.158,25.498,98.401,5.5981e-05,0.4,1.2
11.874,25.485,98.37,5.572e-05,0.4,1.28
12.569,25.492,98.386,5.6158e-05,0.4,1.36
13.291,25.49,98.383,5.5856e-05,0.4,1.44
13.983,25.499,98.404,5.5627e-05,0.4,1.52
14.707,25.49,98.383,5.6221e-05,0.4,1.6
15.397,25.497,98.399,5.5971e-05,0.4,1.68
16.083,25.494,98.391,5.6346e-05,0.4,1.76
16.773,25.497,98.398,5.6388e-05,0.4,1.84
17.464,25.489,98.381,5.6221e-05,0.4,1.92
18.155,25.495,98.395,5.6242e-05,0.4,2
18.845,25.489,98.379,5.6513e-05,0.4,2.08
19.535,25.495,98.393,5.6575e-05,0.4,2.16
20.225,25.487,98.376,5.6731e-05,0.4,2.24
20.951,25.496,98.396,5.7096e-05,0.4,2.32
21.641,25.489,98.379,5.7169e-05,0.4,2.4
22.359,25.489,98.38,5.6919e-05,0.4,2.48
23.053,25.494,98.392,5.7565e-05,0.4,2.56
23.779,25.487,98.376,5.7899e-05,0.4,2.64
24.468,25.494,98.392,5.8253e-05,0.4,2.72
25.192,25.495,98.395,5.8441e-05,0.4,2.8
25.882,25.48,98.36,5.8608e-05,0.4,2.88
26.603,25.493,98.389,5.9014e-05,0.4,2.96
27.293,25.487,98.376,5.9316e-05,0.4,3.04
28.017,25.49,98.382,5.991e-05,0.4,3.12
28.708,25.494,98.392,6.0202e-05,0.4,3.2
29.395,25.487,98.375,6.0296e-05,0.4,3.28
30.093,25.486,98.374,6.1057e-05,0.4,3.36
30.78,25.488,98.378,6.1422e-05,0.4,3.44
31.501,25.492,98.388,6.1797e-05,0.4,3.52
32.192,25.486,98.373,6.2516e-05,0.4,3.6
32.913,25.486,98.373,6.3037e-05,0.4,3.68
33.607,25.492,98.387,6.3214e-05,0.4,3.76
34.331,25.485,98.371,6.3871e-05,0.4,3.84
35.02,25.491,98.385,6.4288e-05,0.4,3.92
35.744,25.49,98.384,6.4663e-05,0.4,4
36.434,25.485,98.372,6.5362e-05,0.4,4.08
37.158,25.481,98.361,6.6049e-05,0.4,4.16
37.848,25.49,98.383,6.6414e-05,0.4,4.24
38.537,25.482,98.365,6.6894e-05,0.4,4.32
39.224,25.49,98.383,6.7738e-05,0.4,4.4
39.914,25.478,98.355,6.8395e-05,0.4,4.48
40.606,25.491,98.385,6.8822e-05,0.4,4.56
41.311,25.484,98.369,6.9374e-05,0.4,4.64
42.029,25.484,98.369,7.0021e-05,0.4,4.72
42.71,25.484,98.369,7.0542e-05,0.4,4.8
43.43,25.485,98.372,7.0708e-05,0.4,4.88
44.12,25.488,98.378,7.2168e-05,0.4,4.96
44.844,25.489,98.381,7.2501e-05,0.4,5.04
45.531,25.48,98.36,7.2616e-05,0.4,5.12
46.258,25.49,98.382,7.3491e-05,0.4,5.2
46.948,25.485,98.371,7.4409e-05,0.4,5.28
47.665,25.482,98.363,7.4753e-05,0.4,5.36
48.355,25.489,98.38,7.5409e-05,0.4,5.44
49.079,25.489,98.38,7.6233e-05,0.4,5.52
49.773,25.488,98.378,7.6702e-05,0.4,5.6
50.492,25.487,98.376,7.7348e-05,0.4,5.68
51.181,25.481,98.361,7.7879e-05,0.4,5.76
51.902,25.482,98.363,7.8797e-05,0.4,5.84
52.595,25.488,98.379,7.9213e-05,0.4,5.92
53.317,25.483,98.366,8.0391e-05,0.4,6
54.008,25.488,98.377,8.0912e-05,0.4,6.08
54.731,25.485,98.372,8.1454e-05,0.4,6.16
55.422,25.481,98.363,8.2215e-05,0.4,6.24
56.143,25.478,98.355,8.2955e-05,0.4,6.32
56.834,25.491,98.384,8.3435e-05,0.4,6.4
