Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.059,25.258,97.837,5.3167e-05,0.4,0
1.356,25.291,97.915,5.3083e-05,0.4,0.08
2.081,25.281,97.891,5.299e-05,0.4,0.16
2.833,25.291,97.915,5.3198e-05,0.4,0.24
3.559,25.285,97.901,5.3302e-05,0.4,0.32
4.263,25.284,97.898,5.3438e-05,0.4,0.4
4.976,25.29,97.911,5.3386e-05,0.4,0.48
5.66,25.285,97.899,5.2885e-05,0.4,0.56
6.355,25.28,97.889,5.3188e-05,0.4,0.64
7.053,25.281,97.89,5.3386e-05,0.4,0.72
7.774,25.28,97.889,5.3125e-05,0.4,0.8
8.491,25.28,97.888,5.3177e-05,0.4,0.88
9.198,25.279,97.886,5.3448e-05,0.4,0.96
9.9,25.285,97.899,5.3261e-05,0.4,1.04
10.597,25.29,97.912,5.3198e-05,0.4,1.12
11.322,25.277,97.881,5.3e-05,0.4,1.2
12.008,25.284,97.897,5.3323e-05,0.4,1.28
12.726,25.287,97.904,5.325e-05,0.4,1.36
13.421,25.27,97.865,5.3323e-05,0.4,1.44
14.151,25.282,97.893,5.3375e-05,0.4,1.52
14.836,25.273,97.871,5.3136e-05,0.4,1.6
15.533,25.269,97.862,5.324e-05,0.4,1.68
16.244,25.282,97.893,5.3334e-05,0.4,1.76
16.947,25.277,97.881,5.3271e-05,0.4,1.84
17.668,25.279,97.885,5.3115e-05,0.4,1.92
18.353,25.27,97.863,5.3542e-05,0.4,2
19.073,25.268,97.86,5.349e-05,0.4,2.08
19.767,25.272,97.87,5.3584e-05,0.4,2.16
20.493,25.269,97.863,5.3876e-05,0.4,2.24
21.187,25.277,97.881,5.3782e-05,0.4,2.32
21.9,25.276,97.878,5.4011e-05,0.4,2.4
22.591,25.267,97.856,5.4282e-05,0.4,2.48
23.284,25.277,97.881,5.422e-05,0.4,2.56
24.003,25.278,97.883,5.4334e-05,0.4,2.64
24.701,25.263,97.847,5.4657e-05,0.4,2.72
25.422,25.276,97.879,5.4887e-05,0.4,2.8
26.118,25.269,97.861,5.5043e-05,0.4,2.88
26.828,25.269,97.862,5.5512e-05,0.4,2.96
27.532,25.272,97.869,5.572e-05,0.4,3.04
28.248,25.272,97.87,5.596e-05,0.4,3.12
28.941,25.27,97.864,5.6148e-05,0.4,3.2
29.67,25.272,97.869,5.6794e-05,0.4,3.28
30.347,25.266,97.855,5.6825e-05,0.4,3.36
31.078,25.259,97.838,5.7044e-05,0.4,3.44
31.775,25.274,97.873,5.7628e-05,0.4,3.52
32.482,25.267,97.857,5.7982e-05,0.4,3.6
33.179,25.26,97.842,5.8378e-05,0.4,3.68
33.906,25.268,97.859,5.8753e-05,0.4,3.76
34.589,25.262,97.845,5.9191e-05,0.4,3.84
35.307,25.266,97.855,5.9254e-05,0.4,3.92
36.007,25.26,97.841,6.0067e-05,0.4,4
36.707,25.265,97.852,6.0296e-05,0.4,4.08
37.433,25.26,97.841,6.0953e-05,0.4,4.16
38.14,25.267,97.858,6.1047e-05,0.4,4.24
38.874,25.264,97.849,6.1641e-05,0.4,4.32
39.554,25.252,97.822,6.2287e-05,0.4,4.4
40.286,25.261,97.843,6.2662e-05,0.4,4.48
40.963,25.257,97.833,6.2923e-05,0.4,4.56
41.689,25.258,97.835,6.3631e-05,0.4,4.64
42.377,25.261,97.844,6.3902e-05,0.4,4.72
43.103,25.265,97.852,6.433e-05,0.4,4.8
43.803,25.252,97.822,6.5236e-05,0.4,4.88
44.523,25.252,97.821,6.557e-05,0.4,4.96
45.211,25.256,97.831,6.5997e-05,0.4,5.04
45.934,25.255,97.828,6.6717e-05,0.4,5.12
46.627,25.259,97.837,6.6821e-05,0.4,5.2
47.337,25.259,97.838,6.7686e-05,0.4,5.28
48.059,25.253,97.825,6.8061e-05,0.4,5.36
48.756,25.258,97.835,6.8582e-05,0.4,5.44
49.483,25.257,97.833,6.9395e-05,0.4,5.52
50.173,25.251,97.819,6.9645e-05,0.4,5.6
50.893,25.251,97.818,7.0177e-05,0.4,5.68
51.585,25.249,97.814,7.0938e-05,0.4,5.76
52.31,25.249,97.815,7.1594e-05,0.4,5.84
52.993,25.253,97.823,7.2053e-05,0.4,5.92
53.721,25.252,97.822,7.2616e-05,0.4,6
54.403,25.25,97.817,7.3147e-05,0.4,6.08
55.127,25.25,97.816,7.3669e-05,0.4,6.16
55.823,25.247,97.811,7.4398e-05,0.4,6.24
56.542,25.26,97.84,7.5107e-05,0.4,6.32
57.224,25.244,97.801,7.5367e-05,0.4,6.4
