Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.073,25.434,98.253,5.398e-05,0.4,0
1.314,25.466,98.326,5.3938e-05,0.4,0.08
2.005,25.463,98.32,5.3969e-05,0.4,0.16
2.72,25.468,98.332,5.4011e-05,0.4,0.24
3.419,25.469,98.334,5.3917e-05,0.4,0.32
4.155,25.463,98.319,5.4199e-05,0.4,0.4
4.89,25.463,98.319,5.3896e-05,0.4,0.48
5.591,25.458,98.308,5.4084e-05,0.4,0.56
6.306,25.462,98.317,5.4105e-05,0.4,0.64
7.027,25.462,98.317,5.3917e-05,0.4,0.72
7.722,25.462,98.318,5.4053e-05,0.4,0.8
8.434,25.47,98.336,5.4022e-05,0.4,0.88
9.128,25.463,98.32,5.3855e-05,0.4,0.96
9.841,25.469,98.334,5.3959e-05,0.4,1.04
10.549,25.469,98.333,5.3813e-05,0.4,1.12
11.255,25.459,98.311,5.4313e-05,0.4,1.2
11.966,25.462,98.318,5.3886e-05,0.4,1.28
12.66,25.47,98.336,5.4105e-05,0.4,1.36
13.381,25.469,98.334,5.3886e-05,0.4,1.44
14.079,25.46,98.312,5.4001e-05,0.4,1.52
14.796,25.465,98.326,5.4032e-05,0.4,1.6
15.491,25.463,98.321,5.4167e-05,0.4,1.68
16.17,25.463,98.32,5.3938e-05,0.4,1.76
16.865,25.463,98.32,5.4074e-05,0.4,1.84
17.552,25.47,98.335,5.4313e-05,0.4,1.92
18.28,25.472,98.341,5.4345e-05,0.4,2
18.98,25.464,98.322,5.473e-05,0.4,2.08
19.699,25.461,98.315,5.4709e-05,0.4,2.16
20.395,25.464,98.322,5.496e-05,0.4,2.24
21.117,25.463,98.319,5.4949e-05,0.4,2.32
21.795,25.468,98.331,5.521e-05,0.4,2.4
22.531,25.472,98.342,5.572e-05,0.4,2.48
23.224,25.46,98.313,5.5585e-05,0.4,2.56
23.953,25.463,98.319,5.6064e-05,0.4,2.64
24.664,25.47,98.335,5.6231e-05,0.4,2.72
25.344,25.463,98.32,5.6586e-05,0.4,2.8
26.08,25.458,98.308,5.7002e-05,0.4,2.88
26.761,25.473,98.343,5.7534e-05,0.4,2.96
27.497,25.46,98.313,5.7513e-05,0.4,3.04
28.175,25.469,98.334,5.8097e-05,0.4,3.12
28.9,25.469,98.334,5.8378e-05,0.4,3.2
29.599,25.463,98.32,5.8879e-05,0.4,3.28
30.317,25.463,98.32,5.9223e-05,0.4,3.36
30.997,25.472,98.341,5.9775e-05,0.4,3.44
31.727,25.474,98.346,6.0223e-05,0.4,3.52
32.408,25.459,98.311,6.0744e-05,0.4,3.6
33.143,25.471,98.339,6.0984e-05,0.4,3.68
33.82,25.464,98.323,6.1359e-05,0.4,3.76
34.549,25.463,98.321,6.2203e-05,0.4,3.84
35.235,25.469,98.335,6.2641e-05,0.4,3.92
35.972,25.463,98.32,6.3381e-05,0.4,4
36.65,25.469,98.334,6.3798e-05,0.4,4.08
37.382,25.47,98.335,6.4205e-05,0.4,4.16
38.064,25.465,98.324,6.4893e-05,0.4,4.24
38.767,25.469,98.333,6.5633e-05,0.4,4.32
39.485,25.468,98.332,6.6091e-05,0.4,4.4
40.175,25.463,98.319,6.6821e-05,0.4,4.48
40.849,25.464,98.322,6.7196e-05,0.4,4.56
41.581,25.471,98.337,6.7769e-05,0.4,4.64
42.317,25.468,98.332,6.8405e-05,0.4,4.72
43.027,25.462,98.318,6.9051e-05,0.4,4.8
43.751,25.463,98.32,6.9593e-05,0.4,4.88
44.446,25.468,98.331,7.0187e-05,0.4,4.96
45.154,25.473,98.344,7.1188e-05,0.4,5.04
45.846,25.462,98.317,7.1459e-05,0.4,5.12
46.566,25.46,98.312,7.2293e-05,0.4,5.2
47.27,25.46,98.312,7.2751e-05,0.4,5.28
48.005,25.466,98.327,7.3387e-05,0.4,5.36
48.714,25.464,98.322,7.395e-05,0.4,5.44
49.434,25.464,98.323,7.4565e-05,0.4,5.52
50.125,25.472,98.341,7.5336e-05,0.4,5.6
50.837,25.473,98.343,7.5972e-05,0.4,5.68
51.54,25.464,98.322,7.667e-05,0.4,5.76
52.257,25.469,98.335,7.7765e-05,0.4,5.84
52.953,25.463,98.319,7.8296e-05,0.4,5.92
53.68,25.471,98.338,7.8807e-05,0.4,6
54.391,25.465,98.323,7.9641e-05,0.4,6.08
55.118,25.469,98.333,8.0204e-05,0.4,6.16
55.813,25.463,98.319,8.0787e-05,0.4,6.24
56.522,25.463,98.319,8.1621e-05,0.4,6.32
57.222,25.472,98.341,8.2049e-05,0.4,6.4
