Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.56,25.645,98.742,0.00015351,0.08,0.1
1.563,25.655,98.767,0.0001537,0.08,0.0995
2.544,25.655,98.766,0.00015389,0.08,0.099
3.494,25.65,98.755,0.00015418,0.08,0.0985
4.48,25.647,98.749,0.00015426,0.08,0.098
5.464,25.656,98.769,0.00015435,0.08,0.0975
6.412,25.655,98.767,0.00015485,0.08,0.097
7.391,25.656,98.769,0.0001549,0.08,0.0965
8.369,25.655,98.767,0.00015537,0.08,0.096
9.311,25.656,98.768,0.00015575,0.08,0.0955
10.269,25.655,98.766,0.00015597,0.08,0.095
11.249,25.655,98.767,0.00015613,0.08,0.0945
12.197,25.648,98.751,0.00015648,0.08,0.094
13.176,25.649,98.753,0.00015664,0.08,0.0935
14.125,25.656,98.769,0.00015711,0.08,0.093
15.065,25.656,98.769,0.0001571,0.08,0.0925
16.01,25.654,98.764,0.0001577,0.08,0.092
16.958,25.648,98.749,0.00015756,0.08,0.0915
