Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.558,24.897,96.98,6.878e-05,0.03,0
1.587,24.888,96.96,5.62e-05,0.03,0.05
2.558,24.896,96.977,3.2978e-05,0.03,0.1
3.517,24.892,96.968,8.328e-06,0.03,0.15
4.473,24.891,96.967,-1.7708e-05,0.03,0.2
5.408,24.878,96.936,-4.5308e-05,0.03,0.25
6.406,24.881,96.944,-7.5169e-05,0.03,0.3
7.383,24.883,96.947,-0.00010663,0.03,0.35
8.332,24.889,96.961,-0.00014121,0.03,0.4
9.314,24.887,96.957,-0.00017873,0.03,0.45
10.262,24.882,96.945,-0.00022028,0.03,0.5
11.211,24.886,96.956,-0.00026529,0.03,0.55
12.196,24.886,96.954,-0.00031487,0.03,0.6
13.158,24.881,96.944,-0.00036994,0.03,0.65
14.097,24.884,96.949,-0.00042863,0.03,0.7
15.083,24.871,96.92,-0.00049213,0.03,0.75
16.066,24.865,96.907,-0.00055732,0.03,0.8
17.02,24.871,96.921,-0.00062534,0.03,0.85
17.963,24.871,96.92,-0.00069403,0.03,0.9
18.955,24.878,96.936,-0.00076272,0.03,0.95
19.937,24.868,96.914,-0.00083192,0.03,1
20.898,24.867,96.91,-0.00090157,0.03,1.05
21.852,24.869,96.916,-0.00097227,0.03,1.1
22.808,24.873,96.925,-0.0010437,0.03,1.15
23.762,24.862,96.899,-0.0011149,0.03,1.2
24.726,24.862,96.898,-0.0011864,0.03,1.25
25.686,24.863,96.902,-0.0012583,0.03,1.3
26.64,24.861,96.896,-0.0013298,0.03,1.35
27.596,24.86,96.894,-0.0014024,0.03,1.4
28.582,24.858,96.888,-0.0014745,0.03,1.45
29.549,24.864,96.904,-0.0015467,0.03,1.5
30.536,24.856,96.884,-0.0016189,0.03,1.55
31.479,24.855,96.881,-0.0016917,0.03,1.6
32.438,24.856,96.885,-0.0017649,0.03,1.65
33.406,24.861,96.897,-0.0018373,0.03,1.7
34.357,24.855,96.882,-0.0019097,0.03,1.75
35.305,24.86,96.893,-0.0019818,0.03,1.8
36.269,24.858,96.891,-0.002055,0.03,1.85
37.231,24.858,96.888,-0.0021267,0.03,1.9
38.179,24.852,96.875,-0.0022002,0.03,1.95
39.135,24.857,96.888,-0.0022724,0.03,2
40.096,24.852,96.876,-0.0023462,0.03,2.05
41.061,24.847,96.865,-0.0024188,0.03,2.1
41.997,24.849,96.868,-0.002491,0.03,2.15
42.967,24.856,96.885,-0.0025619,0.03,2.2
43.926,24.846,96.862,-0.0026344,0.03,2.25
44.879,24.847,96.864,-0.0027067,0.03,2.3
45.828,24.854,96.88,-0.0027795,0.03,2.35
46.781,24.846,96.862,-0.0028522,0.03,2.4
47.752,24.852,96.875,-0.0029253,0.03,2.45
48.737,24.852,96.875,-0.0029953,0.03,2.5
49.695,24.851,96.872,-0.0030683,0.03,2.55
50.65,24.851,96.874,-0.0031403,0.03,2.6
51.604,24.843,96.855,-0.0032114,0.03,2.65
52.56,24.846,96.862,-0.0032848,0.03,2.7
53.514,24.847,96.865,-0.0033557,0.03,2.75
54.477,24.851,96.874,-0.003428,0.03,2.8
55.465,24.843,96.854,-0.0034996,0.03,2.85
56.457,24.848,96.865,-0.0035718,0.03,2.9
57.442,24.841,96.851,-0.0036441,0.03,2.95
58.396,24.846,96.862,-0.0037162,0.03,3
59.355,24.843,96.855,-0.0037874,0.03,3.05
60.309,24.847,96.863,-0.0038588,0.03,3.1
61.267,24.834,96.833,-0.0039307,0.03,3.15
62.225,24.833,96.83,-0.0040036,0.03,3.2
63.179,24.84,96.847,-0.0040578,0.03,3.25
64.14,24.838,96.843,-0.0040652,0.03,3.3
65.126,24.844,96.857,-0.0040656,0.03,3.35
66.076,24.839,96.844,-0.0040664,0.03,3.4
67.015,24.84,96.847,-0.0040675,0.03,3.45
68.007,24.843,96.854,-0.0040697,0.03,3.5
68.98,24.828,96.82,-0.0040699,0.03,3.55
69.934,24.836,96.839,-0.0040707,0.03,3.6
70.923,24.843,96.855,-0.0040712,0.03,3.65
71.901,24.836,96.838,-0.0040726,0.03,3.7
72.848,24.843,96.855,-0.004074,0.03,3.75
73.799,24.83,96.824,-0.0040731,0.03,3.8
74.743,24.841,96.85,-0.0040714,0.03,3.85
75.704,24.84,96.847,-0.0040714,0.03,3.9
76.652,24.835,96.836,-0.0040737,0.03,3.95
77.632,24.834,96.834,-0.0040734,0.03,4
