Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.564,24.546,96.165,0.00010029,0.03,0
2.349,24.543,96.157,0.0001089,0.03,0.0001
4.08,24.543,96.156,0.00010872,0.03,0.0002
5.805,24.541,96.151,0.00010855,0.03,0.0003
7.536,24.552,96.178,0.00010862,0.03,0.0004
9.252,24.548,96.169,0.00010843,0.03,0.0005
11.005,24.539,96.148,0.00010874,0.03,0.0006
12.702,24.54,96.151,0.0001088,0.03,0.0007
14.411,24.545,96.161,0.00010854,0.03,0.0008
16.146,24.535,96.139,0.00010833,0.03,0.0009
17.874,24.544,96.16,0.0001085,0.03,0.001
19.598,24.54,96.15,0.00010837,0.03,0.0011
21.332,24.544,96.158,0.00010842,0.03,0.0012
23.033,24.543,96.157,0.00010834,0.03,0.0013
24.755,24.547,96.165,0.00010841,0.03,0.0014
26.486,24.535,96.138,0.00010823,0.03,0.0015
28.216,24.547,96.166,0.00010832,0.03,0.0016
29.92,24.539,96.148,0.00010818,0.03,0.0017
31.638,24.545,96.162,0.00010827,0.03,0.0018
33.335,24.543,96.158,0.00010833,0.03,0.0019
35.048,24.54,96.149,0.00010797,0.03,0.002
36.749,24.54,96.15,0.00010834,0.03,0.0021
38.462,24.547,96.165,0.00010823,0.03,0.0022
40.176,24.537,96.143,0.00010839,0.03,0.0023
41.866,24.548,96.169,0.00010819,0.03,0.0024
43.582,24.548,96.168,0.00010766,0.03,0.0025
45.305,24.548,96.168,0.00010777,0.03,0.0026
47.052,24.548,96.168,0.00010787,0.03,0.0027
48.772,24.553,96.179,0.00010793,0.03,0.0028
50.502,24.543,96.156,0.00010788,0.03,0.0029
52.237,24.546,96.163,0.00010763,0.03,0.003
53.951,24.554,96.181,0.00010774,0.03,0.0031
55.69,24.554,96.181,0.00010739,0.03,0.0032
57.424,24.55,96.172,0.00010775,0.03,0.0033
59.125,24.551,96.175,0.00010744,0.03,0.0034
60.846,24.552,96.178,0.00010729,0.03,0.0035
62.538,24.56,96.197,0.00010736,0.03,0.0036
64.245,24.554,96.182,0.00010721,0.03,0.0037
65.967,24.554,96.183,0.00010726,0.03,0.0038
67.699,24.562,96.202,0.00010753,0.03,0.0039
69.432,24.554,96.182,0.00010738,0.03,0.004
71.169,24.558,96.191,0.00010739,0.03,0.0041
72.89,24.559,96.193,0.00010716,0.03,0.0042
74.627,24.563,96.203,0.0001071,0.03,0.0043
76.36,24.566,96.21,0.00010718,0.03,0.0044
78.089,24.565,96.207,0.00010722,0.03,0.0045
79.82,24.567,96.213,0.00010697,0.03,0.0046
81.546,24.572,96.226,0.00010698,0.03,0.0047
83.239,24.569,96.217,0.00010688,0.03,0.0048
84.932,24.566,96.21,0.00010683,0.03,0.0049
86.636,24.565,96.207,0.00010682,0.03,0.005
88.36,24.575,96.231,0.00010669,0.03,0.0051
90.094,24.564,96.207,0.00010679,0.03,0.0052
91.822,24.576,96.233,0.00010673,0.03,0.0053
93.557,24.575,96.231,0.00010681,0.03,0.0054
95.284,24.578,96.238,0.00010648,0.03,0.0055
97.022,24.577,96.236,0.00010675,0.03,0.0056
98.744,24.58,96.243,0.0001064,0.03,0.0057
100.47,24.575,96.232,0.00010672,0.03,0.0058
102.2,24.573,96.227,0.00010668,0.03,0.0059
103.9,24.572,96.225,0.00010637,0.03,0.006
105.6,24.574,96.229,0.00010644,0.03,0.0061
107.31,24.583,96.25,0.00010661,0.03,0.0062
109.02,24.577,96.235,0.00010621,0.03,0.0063
110.73,24.576,96.233,0.00010611,0.03,0.0064
112.44,24.579,96.241,0.00010619,0.03,0.0065
114.15,24.58,96.242,0.00010655,0.03,0.0066
115.88,24.589,96.264,0.00010617,0.03,0.0067
117.6,24.589,96.264,0.00010608,0.03,0.0068
119.36,24.58,96.243,0.00010581,0.03,0.0069
121.08,24.583,96.249,0.00010609,0.03,0.007
122.8,24.582,96.247,0.00010582,0.03,0.0071
124.53,24.589,96.264,0.00010578,0.03,0.0072
126.27,24.587,96.259,0.00010599,0.03,0.0073
127.96,24.585,96.255,0.00010571,0.03,0.0074
129.69,24.584,96.253,0.00010597,0.03,0.0075
131.39,24.583,96.25,0.00010574,0.03,0.0076
133.12,24.593,96.274,0.00010587,0.03,0.0077
134.84,24.594,96.275,0.0001056,0.03,0.0078
136.54,24.594,96.275,0.00010549,0.03,0.0079
138.24,24.593,96.272,0.00010564,0.03,0.008
139.96,24.594,96.276,0.00010547,0.03,0.0081
141.67,24.599,96.288,0.0001059,0.03,0.0082
143.4,24.591,96.268,0.0001056,0.03,0.0083
145.12,24.587,96.26,0.00010543,0.03,0.0084
146.85,24.589,96.264,0.00010565,0.03,0.0085
148.59,24.598,96.286,0.00010549,0.03,0.0086
150.32,24.59,96.265,0.00010529,0.03,0.0087
152.06,24.594,96.275,0.00010514,0.03,0.0088
153.77,24.589,96.263,0.00010506,0.03,0.0089
155.48,24.593,96.273,0.00010496,0.03,0.009
157.21,24.594,96.275,0.00010508,0.03,0.0091
158.94,24.604,96.3,0.00010532,0.03,0.0092
160.67,24.595,96.278,0.00010505,0.03,0.0093
162.4,24.603,96.297,0.00010517,0.03,0.0094
164.13,24.594,96.275,0.00010497,0.03,0.0095
165.87,24.601,96.292,0.00010473,0.03,0.0096
167.57,24.6,96.289,0.0001044,0.03,0.0097
169.3,24.599,96.286,0.00010462,0.03,0.0098
171.03,24.608,96.309,0.0001046,0.03,0.0099
172.76,24.6,96.29,0.0001048,0.03,0.01
