Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.578,24.852,96.875,0.00010197,0.03,0
1.556,24.847,96.863,0.00010964,0.03,0.0005
2.511,24.847,96.864,0.00010974,0.03,0.001
3.479,24.855,96.883,0.0001097,0.03,0.0015
4.421,24.855,96.882,0.0001095,0.03,0.002
5.377,24.852,96.876,0.00010918,0.03,0.0025
6.367,24.85,96.87,0.00010876,0.03,0.003
7.355,24.853,96.877,0.00010859,0.03,0.0035
8.338,24.856,96.885,0.00010827,0.03,0.004
9.294,24.847,96.865,0.00010826,0.03,0.0045
10.233,24.846,96.863,0.00010815,0.03,0.005
11.19,24.85,96.871,0.00010787,0.03,0.0055
12.143,24.858,96.89,0.00010758,0.03,0.006
13.25,24.849,96.868,0.0001074,0.03,0.0065
14.214,24.847,96.864,0.00010697,0.03,0.007
15.166,24.849,96.868,0.00010683,0.03,0.0075
16.161,24.856,96.885,0.00010659,0.03,0.008
17.142,24.856,96.886,0.00010633,0.03,0.0085
18.097,24.854,96.881,0.00010618,0.03,0.009
19.039,24.857,96.888,0.00010596,0.03,0.0095
19.993,24.849,96.868,0.00010594,0.03,0.01
20.948,24.849,96.869,0.00010541,0.03,0.0105
21.891,24.85,96.87,0.00010528,0.03,0.011
22.846,24.855,96.883,0.0001049,0.03,0.0115
23.827,24.851,96.873,0.00010479,0.03,0.012
24.765,24.86,96.893,0.00010479,0.03,0.0125
25.751,24.852,96.877,0.00010442,0.03,0.013
26.723,24.858,96.89,0.00010422,0.03,0.0135
27.666,24.861,96.897,0.00010391,0.03,0.014
28.617,24.853,96.877,0.00010384,0.03,0.0145
29.563,24.859,96.892,0.0001037,0.03,0.015
30.547,24.861,96.896,0.00010325,0.03,0.0155
31.493,24.855,96.883,0.00010299,0.03,0.016
32.479,24.858,96.89,0.00010278,0.03,0.0165
33.455,24.854,96.879,0.00010271,0.03,0.017
34.407,24.864,96.904,0.00010245,0.03,0.0175
35.383,24.865,96.905,0.00010242,0.03,0.018
36.325,24.864,96.904,0.00010197,0.03,0.0185
37.313,24.857,96.888,0.00010139,0.03,0.019
38.284,24.864,96.904,0.00010146,0.03,0.0195
39.236,24.858,96.889,0.0001014,0.03,0.02
40.206,24.867,96.909,0.00010108,0.03,0.0205
41.165,24.868,96.912,0.00010107,0.03,0.021
42.141,24.865,96.906,0.00010093,0.03,0.0215
43.112,24.862,96.898,0.00010043,0.03,0.022
44.062,24.868,96.913,0.00010023,0.03,0.0225
45.048,24.872,96.921,0.00010026,0.03,0.023
45.987,24.869,96.916,9.9913e-05,0.03,0.0235
46.97,24.867,96.91,9.9611e-05,0.03,0.024
47.914,24.866,96.908,9.9475e-05,0.03,0.0245
48.877,24.867,96.909,9.9246e-05,0.03,0.025
49.849,24.873,96.924,9.8871e-05,0.03,0.0255
50.817,24.866,96.908,9.8673e-05,0.03,0.026
51.784,24.873,96.923,9.8444e-05,0.03,0.0265
52.756,24.868,96.912,9.8225e-05,0.03,0.027
53.699,24.868,96.913,9.8214e-05,0.03,0.0275
54.644,24.868,96.912,9.786e-05,0.03,0.028
55.597,24.869,96.914,9.7579e-05,0.03,0.0285
56.578,24.871,96.919,9.7308e-05,0.03,0.029
57.537,24.871,96.92,9.7047e-05,0.03,0.0295
58.472,24.88,96.941,9.6588e-05,0.03,0.03
59.47,24.879,96.939,9.6693e-05,0.03,0.0305
60.44,24.874,96.927,9.6307e-05,0.03,0.031
61.396,24.878,96.935,9.6046e-05,0.03,0.0315
62.369,24.878,96.937,9.5973e-05,0.03,0.032
63.331,24.881,96.943,9.5692e-05,0.03,0.0325
64.298,24.876,96.932,9.5692e-05,0.03,0.033
65.283,24.877,96.933,9.4994e-05,0.03,0.0335
66.234,24.886,96.955,9.5035e-05,0.03,0.034
67.214,24.885,96.953,9.4775e-05,0.03,0.0345
68.196,24.889,96.961,9.4452e-05,0.03,0.035
69.138,24.887,96.958,9.441e-05,0.03,0.0355
70.098,24.889,96.963,9.4003e-05,0.03,0.036
71.066,24.881,96.943,9.3993e-05,0.03,0.0365
72.017,24.889,96.962,9.3618e-05,0.03,0.037
72.998,24.89,96.963,9.3566e-05,0.03,0.0375
73.946,24.885,96.952,9.3097e-05,0.03,0.038
74.902,24.893,96.97,9.2701e-05,0.03,0.0385
75.882,24.895,96.977,9.2701e-05,0.03,0.039
76.859,24.895,96.976,9.2388e-05,0.03,0.0395
77.809,24.889,96.962,9.2138e-05,0.03,0.04
78.8,24.896,96.978,9.1856e-05,0.03,0.0405
79.776,24.888,96.959,9.2013e-05,0.03,0.041
80.714,24.889,96.961,9.1606e-05,0.03,0.0415
81.702,24.9,96.986,9.1606e-05,0.03,0.042
82.646,24.901,96.99,9.0991e-05,0.03,0.0425
83.589,24.896,96.978,9.0856e-05,0.03,0.043
84.542,24.9,96.986,9.0731e-05,0.03,0.0435
85.494,24.897,96.98,9.0376e-05,0.03,0.044
86.469,24.907,97.003,9.0116e-05,0.03,0.0445
87.429,24.907,97.003,8.9657e-05,0.03,0.045
88.371,24.908,97.006,8.9761e-05,0.03,0.0455
89.359,24.899,96.986,8.8938e-05,0.03,0.046
90.33,24.905,96.999,8.9063e-05,0.03,0.0465
91.283,24.9,96.988,8.898e-05,0.03,0.047
92.273,24.911,97.013,8.8907e-05,0.03,0.0475
93.241,24.903,96.994,8.8386e-05,0.03,0.048
94.189,24.91,97.011,8.825e-05,0.03,0.0485
95.177,24.91,97.009,8.7979e-05,0.03,0.049
96.159,24.908,97.005,8.7646e-05,0.03,0.0495
97.101,24.907,97.003,8.7541e-05,0.03,0.05
98.089,24.906,97.002,8.7072e-05,0.03,0.0505
99.031,24.913,97.018,8.6937e-05,0.03,0.051
99.984,24.906,97.002,8.6728e-05,0.03,0.0515
100.97,24.908,97.005,8.6509e-05,0.03,0.052
101.91,24.911,97.013,8.6207e-05,0.03,0.0525
102.86,24.912,97.014,8.6218e-05,0.03,0.053
103.85,24.912,97.016,8.5842e-05,0.03,0.0535
104.79,24.912,97.015,8.5665e-05,0.03,0.054
105.74,24.918,97.029,8.5332e-05,0.03,0.0545
106.72,24.919,97.031,8.5102e-05,0.03,0.055
107.67,24.915,97.022,8.4977e-05,0.03,0.0555
108.6,24.923,97.042,8.4487e-05,0.03,0.056
109.55,24.917,97.028,8.4154e-05,0.03,0.0565
110.51,24.919,97.03,8.4362e-05,0.03,0.057
111.5,24.922,97.038,8.3977e-05,0.03,0.0575
112.47,24.917,97.026,8.3747e-05,0.03,0.058
113.42,24.928,97.051,8.3393e-05,0.03,0.0585
114.41,24.92,97.035,8.3039e-05,0.03,0.059
115.39,24.921,97.037,8.282e-05,0.03,0.0595
116.33,24.925,97.045,8.2789e-05,0.03,0.06
117.32,24.92,97.034,8.2497e-05,0.03,0.0605
118.31,24.929,97.055,8.2267e-05,0.03,0.061
119.26,24.924,97.044,8.1996e-05,0.03,0.0615
120.19,24.931,97.059,8.2059e-05,0.03,0.062
121.14,24.924,97.042,8.1673e-05,0.03,0.0625
122.09,24.931,97.06,8.1319e-05,0.03,0.063
123.07,24.931,97.059,8.0944e-05,0.03,0.0635
124.03,24.932,97.061,8.0985e-05,0.03,0.064
124.96,24.926,97.047,8.061e-05,0.03,0.0645
125.92,24.928,97.052,8.0412e-05,0.03,0.065
126.86,24.928,97.051,8.0256e-05,0.03,0.0655
127.83,24.937,97.074,7.987e-05,0.03,0.066
128.79,24.938,97.076,7.9724e-05,0.03,0.0665
129.78,24.939,97.078,7.9547e-05,0.03,0.067
130.75,24.94,97.08,7.9276e-05,0.03,0.0675
131.7,24.931,97.06,7.8744e-05,0.03,0.068
132.67,24.942,97.084,7.8588e-05,0.03,0.0685
133.62,24.935,97.07,7.8473e-05,0.03,0.069
134.58,24.937,97.073,7.8234e-05,0.03,0.0695
135.55,24.942,97.085,7.8025e-05,0.03,0.07
