Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.55,24.489,96.032,4.9206e-05,0,0
1.612,24.497,96.05,4.9206e-05,0,0.05
2.581,24.491,96.036,4.906e-05,0,0.1
3.575,24.498,96.052,4.955e-05,0,0.15
4.565,24.492,96.038,4.955e-05,0,0.2
5.544,24.497,96.05,4.9237e-05,0,0.25
6.529,24.491,96.036,4.9092e-05,0,0.3
7.512,24.487,96.026,4.9383e-05,0,0.35
8.487,24.49,96.034,4.9425e-05,0,0.4
9.48,24.499,96.054,4.9498e-05,0,0.45
10.452,24.488,96.03,4.9529e-05,0,0.5
11.445,24.496,96.048,4.9425e-05,0,0.55
12.425,24.496,96.048,4.93e-05,0,0.6
13.407,24.497,96.049,4.9112e-05,0,0.65
14.399,24.479,96.009,4.9435e-05,0,0.7
15.373,24.491,96.037,4.9623e-05,0,0.75
16.356,24.489,96.031,4.9508e-05,0,0.8
17.338,24.489,96.031,4.9373e-05,0,0.85
18.32,24.489,96.031,4.9269e-05,0,0.9
19.3,24.489,96.032,4.9498e-05,0,0.95
20.249,24.498,96.052,4.9415e-05,0,1
21.207,24.496,96.048,4.9561e-05,0,1.05
22.174,24.495,96.046,4.9467e-05,0,1.1
23.126,24.48,96.011,4.9196e-05,0,1.15
24.076,24.494,96.043,4.9008e-05,0,1.2
25.042,24.487,96.026,4.9613e-05,0,1.25
26.01,24.494,96.043,4.9373e-05,0,1.3
27.016,24.494,96.042,4.9894e-05,0,1.35
28.014,24.488,96.03,4.9269e-05,0,1.4
28.951,24.486,96.023,4.9571e-05,0,1.45
29.918,24.494,96.043,4.9592e-05,0,1.5
30.866,24.493,96.04,4.905e-05,0,1.55
31.831,24.487,96.026,4.9456e-05,0,1.6
32.81,24.488,96.029,4.9581e-05,0,1.65
33.794,24.487,96.027,4.9425e-05,0,1.7
35.103,24.495,96.045,4.9467e-05,0,1.75
36.078,24.486,96.023,4.954e-05,0,1.8
37.059,24.486,96.025,4.9581e-05,0,1.85
38.024,24.487,96.027,4.9706e-05,0,1.9
38.997,24.486,96.025,4.9258e-05,0,1.95
39.998,24.487,96.027,4.9279e-05,0,2
40.946,24.484,96.02,4.9456e-05,0,2.05
41.902,24.486,96.023,4.9644e-05,0,2.1
42.857,24.494,96.043,4.931e-05,0,2.15
43.807,24.493,96.042,4.9185e-05,0,2.2
44.785,24.493,96.041,4.929e-05,0,2.25
45.797,24.491,96.037,4.9634e-05,0,2.3
46.767,24.495,96.046,4.9769e-05,0,2.35
47.731,24.484,96.019,4.8987e-05,0,2.4
48.686,24.485,96.022,4.9394e-05,0,2.45
49.637,24.494,96.043,4.9269e-05,0,2.5
50.581,24.48,96.009,4.9217e-05,0,2.55
51.711,24.484,96.021,4.9363e-05,0,2.6
52.67,24.485,96.023,4.9331e-05,0,2.65
53.664,24.492,96.038,4.9905e-05,0,2.7
54.619,24.479,96.008,4.9404e-05,0,2.75
55.566,24.492,96.039,4.9634e-05,0,2.8
56.519,24.486,96.023,4.9842e-05,0,2.85
57.511,24.491,96.036,4.929e-05,0,2.9
58.464,24.485,96.022,4.905e-05,0,2.95
59.462,24.479,96.007,4.9915e-05,0,3
