Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
1.248,24.885,96.953,4.8539e-05,0.2,3
2.177,24.893,96.971,4.8518e-05,0.2,3.1
3.128,24.885,96.952,4.8226e-05,0.2,3.2
4.091,24.883,96.948,4.8362e-05,0.2,3.3
5.055,24.896,96.978,4.8331e-05,0.2,3.4
6.005,24.889,96.962,4.8497e-05,0.2,3.5
6.953,24.882,96.946,4.8487e-05,0.2,3.6
7.913,24.889,96.962,4.8216e-05,0.2,3.7
8.861,24.899,96.985,4.8383e-05,0.2,3.8
9.826,24.891,96.967,4.8414e-05,0.2,3.9
10.774,24.9,96.988,4.8268e-05,0.2,4
11.723,24.893,96.971,4.855e-05,0.2,4.1
12.686,24.897,96.981,4.8289e-05,0.2,4.2
13.641,24.899,96.984,4.8497e-05,0.2,4.3
14.621,24.897,96.98,4.8216e-05,0.2,4.4
15.585,24.9,96.987,4.8393e-05,0.2,4.5
16.533,24.907,97.004,4.8508e-05,0.2,4.6
17.484,24.901,96.99,4.8643e-05,0.2,4.7
18.44,24.908,97.005,4.8404e-05,0.2,4.8
19.402,24.903,96.995,4.8675e-05,0.2,4.9
20.35,24.9,96.986,4.8904e-05,0.2,5
21.299,24.912,97.015,4.8643e-05,0.2,5.1
22.263,24.907,97.003,4.8789e-05,0.2,5.2
23.213,24.916,97.025,4.8768e-05,0.2,5.3
24.163,24.908,97.007,4.8862e-05,0.2,5.4
25.131,24.906,97.001,4.8789e-05,0.2,5.5
26.12,24.919,97.031,4.9217e-05,0.2,5.6
27.074,24.919,97.031,4.9217e-05,0.2,5.7
28.016,24.916,97.024,4.9029e-05,0.2,5.8
28.97,24.904,96.996,4.9383e-05,0.2,5.9
29.929,24.909,97.008,4.9321e-05,0.2,6
30.885,24.914,97.019,4.7987e-05,0.225,3
32.009,24.909,97.007,4.8206e-05,0.225,3.1
32.988,24.915,97.023,4.8341e-05,0.225,3.2
33.952,24.916,97.023,4.8133e-05,0.225,3.3
34.91,24.91,97.011,4.8164e-05,0.225,3.4
35.852,24.917,97.026,4.8258e-05,0.225,3.5
36.806,24.92,97.034,4.8372e-05,0.225,3.6
37.764,24.924,97.043,4.8331e-05,0.225,3.7
38.728,24.923,97.04,4.8226e-05,0.225,3.8
39.674,24.925,97.046,4.8706e-05,0.225,3.9
40.628,24.924,97.044,4.8497e-05,0.225,4
41.589,24.926,97.049,4.8518e-05,0.225,4.1
42.547,24.926,97.048,4.8612e-05,0.225,4.2
43.498,24.937,97.074,4.8591e-05,0.225,4.3
44.456,24.927,97.049,4.8529e-05,0.225,4.4
45.44,24.937,97.074,4.8675e-05,0.225,4.5
46.392,24.93,97.057,4.8852e-05,0.225,4.6
47.347,24.941,97.083,4.8862e-05,0.225,4.7
48.301,24.939,97.077,4.8873e-05,0.225,4.8
49.259,24.932,97.061,4.8748e-05,0.225,4.9
50.213,24.934,97.066,4.9071e-05,0.225,5
51.155,24.935,97.069,4.9175e-05,0.225,5.1
52.11,24.943,97.087,4.9164e-05,0.225,5.2
53.077,24.937,97.074,4.9039e-05,0.225,5.3
54.021,24.928,97.052,4.9185e-05,0.225,5.4
54.979,24.937,97.072,4.9623e-05,0.225,5.5
55.933,24.943,97.086,4.9488e-05,0.225,5.6
56.894,24.941,97.083,4.9425e-05,0.225,5.7
57.851,24.948,97.099,4.9717e-05,0.225,5.8
58.803,24.935,97.068,4.9748e-05,0.225,5.9
59.761,24.936,97.071,4.9852e-05,0.225,6
60.746,24.953,97.109,4.8081e-05,0.25,3
61.861,24.944,97.091,4.8112e-05,0.25,3.1
62.813,24.954,97.113,4.8299e-05,0.25,3.2
63.764,24.943,97.087,4.8226e-05,0.25,3.3
64.724,24.942,97.086,4.8258e-05,0.25,3.4
65.676,24.953,97.111,4.8456e-05,0.25,3.5
66.633,24.957,97.12,4.8414e-05,0.25,3.6
67.598,24.95,97.104,4.8404e-05,0.25,3.7
68.577,24.955,97.115,4.8279e-05,0.25,3.8
69.528,24.961,97.129,4.8581e-05,0.25,3.9
70.489,24.963,97.134,4.855e-05,0.25,4
71.446,24.951,97.106,4.8497e-05,0.25,4.1
72.428,24.965,97.139,4.8758e-05,0.25,4.2
73.382,24.958,97.122,4.881e-05,0.25,4.3
74.333,24.966,97.141,4.8789e-05,0.25,4.4
75.296,24.967,97.144,4.8883e-05,0.25,4.5
76.277,24.965,97.138,4.8987e-05,0.25,4.6
77.241,24.964,97.136,4.8935e-05,0.25,4.7
78.185,24.958,97.122,4.8946e-05,0.25,4.8
79.136,24.964,97.135,4.9446e-05,0.25,4.9
80.1,24.965,97.138,4.9508e-05,0.25,5
81.048,24.975,97.162,4.9654e-05,0.25,5.1
82.011,24.973,97.157,4.9852e-05,0.25,5.2
82.966,24.969,97.148,4.979e-05,0.25,5.3
83.92,24.972,97.155,5.0092e-05,0.25,5.4
84.9,24.972,97.156,5.0228e-05,0.25,5.5
85.861,24.972,97.155,5.054e-05,0.25,5.6
86.81,24.978,97.17,5.0478e-05,0.25,5.7
87.761,24.975,97.162,5.0561e-05,0.25,5.8
88.719,24.976,97.164,5.0686e-05,0.25,5.9
89.681,24.977,97.167,5.0936e-05,0.25,6
90.635,24.984,97.182,4.807e-05,0.275,3
91.76,24.981,97.176,4.807e-05,0.275,3.1
92.734,24.991,97.199,4.8143e-05,0.275,3.2
93.698,24.984,97.182,4.8195e-05,0.275,3.3
94.652,24.992,97.201,4.831e-05,0.275,3.4
95.61,24.993,97.204,4.8341e-05,0.275,3.5
96.595,24.993,97.204,4.8393e-05,0.275,3.6
97.542,24.986,97.189,4.8289e-05,0.275,3.7
98.505,24.993,97.204,4.8383e-05,0.275,3.8
99.464,24.981,97.175,4.8633e-05,0.275,3.9
100.42,24.991,97.201,4.8779e-05,0.275,4
101.4,24.999,97.219,4.8893e-05,0.275,4.1
102.35,25.001,97.223,4.8966e-05,0.275,4.2
103.31,25.001,97.223,4.8893e-05,0.275,4.3
104.3,24.991,97.199,4.9602e-05,0.275,4.4
105.29,25.004,97.23,4.9446e-05,0.275,4.5
106.23,25.005,97.233,4.9706e-05,0.275,4.6
107.19,25.005,97.234,4.9654e-05,0.275,4.7
108.18,25.002,97.226,4.9748e-05,0.275,4.8
109.14,25.001,97.225,4.9977e-05,0.275,4.9
110.09,25.011,97.247,5.0603e-05,0.275,5
111.04,25.006,97.237,5.0572e-05,0.275,5.1
112,25.003,97.229,5.079e-05,0.275,5.2
112.94,24.996,97.212,5.0853e-05,0.275,5.3
113.9,25.006,97.236,5.1061e-05,0.275,5.4
114.85,25.017,97.262,5.1405e-05,0.275,5.5
115.81,25.017,97.263,5.1478e-05,0.275,5.6
116.76,25.01,97.244,5.1801e-05,0.275,5.7
117.72,25.013,97.252,5.2031e-05,0.275,5.8
118.68,25.015,97.257,5.2521e-05,0.275,5.9
119.63,25.02,97.27,5.2927e-05,0.275,6
120.6,25.015,97.258,4.8112e-05,0.3,3
121.7,25.018,97.264,4.8164e-05,0.3,3.1
122.64,25.029,97.29,4.8028e-05,0.3,3.2
123.61,25.028,97.288,4.8081e-05,0.3,3.3
124.57,25.028,97.288,4.8404e-05,0.3,3.4
125.52,25.023,97.277,4.8685e-05,0.3,3.5
126.5,25.025,97.28,4.8831e-05,0.3,3.6
127.47,25.033,97.299,4.8602e-05,0.3,3.7
128.43,25.018,97.263,4.9019e-05,0.3,3.8
129.37,25.034,97.303,4.8935e-05,0.3,3.9
130.34,25.035,97.304,4.9331e-05,0.3,4
131.28,25.03,97.294,4.9331e-05,0.3,4.1
132.25,25.026,97.283,4.9404e-05,0.3,4.2
133.2,25.035,97.304,4.9988e-05,0.3,4.3
134.18,25.033,97.301,5.0217e-05,0.3,4.4
135.13,25.041,97.32,5.0175e-05,0.3,4.5
136.1,25.045,97.329,5.028e-05,0.3,4.6
137.05,25.039,97.314,5.079e-05,0.3,4.7
138.01,25.039,97.315,5.0738e-05,0.3,4.8
138.96,25.046,97.33,5.1166e-05,0.3,4.9
139.91,25.043,97.324,5.152e-05,0.3,5
140.87,25.036,97.306,5.1572e-05,0.3,5.1
141.85,25.038,97.311,5.2062e-05,0.3,5.2
142.81,25.052,97.345,5.226e-05,0.3,5.3
143.76,25.057,97.358,5.2614e-05,0.3,5.4
144.74,25.054,97.351,5.2781e-05,0.3,5.5
145.71,25.053,97.348,5.3042e-05,0.3,5.6
146.68,25.06,97.364,5.3313e-05,0.3,5.7
147.65,25.059,97.361,5.3834e-05,0.3,5.8
148.59,25.066,97.378,5.4042e-05,0.3,5.9
149.55,25.054,97.349,5.4511e-05,0.3,6
150.52,25.064,97.374,4.7987e-05,0.325,3
151.62,25.06,97.364,4.8112e-05,0.325,3.1
152.57,25.07,97.389,4.8143e-05,0.325,3.2
153.53,25.071,97.39,4.8352e-05,0.325,3.3
154.49,25.055,97.353,4.8518e-05,0.325,3.4
155.45,25.061,97.367,4.856e-05,0.325,3.5
156.43,25.071,97.389,4.8873e-05,0.325,3.6
157.38,25.066,97.378,4.9008e-05,0.325,3.7
158.34,25.067,97.381,4.9144e-05,0.325,3.8
159.3,25.074,97.397,4.955e-05,0.325,3.9
160.25,25.075,97.399,4.9977e-05,0.325,4
161.21,25.066,97.38,5.0405e-05,0.325,4.1
162.17,25.067,97.381,5.0405e-05,0.325,4.2
163.12,25.072,97.394,5.0374e-05,0.325,4.3
164.07,25.062,97.368,5.0916e-05,0.325,4.4
165.03,25.056,97.355,5.1218e-05,0.325,4.5
165.99,25.063,97.373,5.1551e-05,0.325,4.6
166.94,25.068,97.383,5.177e-05,0.325,4.7
167.93,25.067,97.382,5.2198e-05,0.325,4.8
168.88,25.053,97.347,5.2416e-05,0.325,4.9
169.83,25.06,97.364,5.2323e-05,0.325,5
170.78,25.061,97.366,5.2687e-05,0.325,5.1
171.77,25.052,97.345,5.3271e-05,0.325,5.2
172.73,25.049,97.339,5.3719e-05,0.325,5.3
173.69,25.054,97.35,5.3782e-05,0.325,5.4
174.63,25.054,97.35,5.4355e-05,0.325,5.5
175.58,25.039,97.314,5.4668e-05,0.325,5.6
176.55,25.046,97.33,5.4657e-05,0.325,5.7
177.5,25.038,97.312,5.5105e-05,0.325,5.8
178.46,25.036,97.306,5.5773e-05,0.325,5.9
179.41,25.043,97.323,5.6221e-05,0.325,6
180.37,25.042,97.321,4.7893e-05,0.35,3
181.48,25.021,97.271,4.7716e-05,0.35,3.1
182.44,25.028,97.289,4.7955e-05,0.35,3.2
183.4,25.027,97.285,4.8289e-05,0.35,3.3
184.34,25.014,97.254,4.8456e-05,0.35,3.4
185.3,25.022,97.273,4.8643e-05,0.35,3.5
186.22,25.021,97.272,4.8883e-05,0.35,3.6
187.18,25.019,97.267,4.905e-05,0.35,3.7
188.14,25.016,97.26,4.9237e-05,0.35,3.8
189.09,25.021,97.271,4.9696e-05,0.35,3.9
190.04,25.012,97.25,4.9946e-05,0.35,4
190.99,25.018,97.265,5.0321e-05,0.35,4.1
191.95,25.015,97.258,5.0467e-05,0.35,4.2
192.91,25.004,97.232,5.078e-05,0.35,4.3
193.86,24.998,97.217,5.0874e-05,0.35,4.4
194.85,25.015,97.256,5.1499e-05,0.35,4.5
195.81,25.011,97.248,5.1895e-05,0.35,4.6
196.76,25.001,97.225,5.2062e-05,0.35,4.7
197.72,25,97.221,5.2302e-05,0.35,4.8
198.71,25.006,97.235,5.2906e-05,0.35,4.9
199.69,25.005,97.233,5.3198e-05,0.35,5
