Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.569,25.717,98.91,5.5001e-05,0.4,0
1.539,25.727,98.935,5.5418e-05,0.4,0.1
2.491,25.726,98.931,5.5137e-05,0.4,0.2
3.452,25.726,98.931,5.5158e-05,0.4,0.3
4.392,25.727,98.933,5.5012e-05,0.4,0.4
5.382,25.724,98.927,5.5116e-05,0.4,0.5
6.321,25.719,98.914,5.5022e-05,0.4,0.6
7.304,25.719,98.915,5.5053e-05,0.4,0.7
8.259,25.725,98.928,5.5241e-05,0.4,0.8
9.205,25.718,98.912,5.5522e-05,0.4,0.9
10.189,25.71,98.894,5.5074e-05,0.4,1
11.134,25.723,98.925,5.5001e-05,0.4,1.1
12.1,25.716,98.909,5.5064e-05,0.4,1.2
13.052,25.722,98.922,5.5231e-05,0.4,1.3
14.023,25.714,98.905,5.5251e-05,0.4,1.4
14.994,25.721,98.919,5.5053e-05,0.4,1.5
15.959,25.715,98.905,5.5158e-05,0.4,1.6
16.907,25.713,98.902,5.5168e-05,0.4,1.7
17.872,25.719,98.915,5.5439e-05,0.4,1.8
18.857,25.717,98.911,5.5762e-05,0.4,1.9
19.811,25.716,98.908,5.5877e-05,0.4,2
20.756,25.714,98.903,5.6189e-05,0.4,2.1
21.724,25.705,98.882,5.6158e-05,0.4,2.2
22.677,25.709,98.891,5.6721e-05,0.4,2.3
23.63,25.716,98.908,5.7075e-05,0.4,2.4
24.589,25.711,98.897,5.7617e-05,0.4,2.5
25.544,25.715,98.905,5.7961e-05,0.4,2.6
26.497,25.708,98.889,5.842e-05,0.4,2.7
27.482,25.706,98.884,5.8753e-05,0.4,2.8
28.434,25.706,98.886,5.9525e-05,0.4,2.9
29.402,25.714,98.903,6.0286e-05,0.4,3
30.344,25.713,98.901,6.0984e-05,0.4,3.1
31.301,25.714,98.904,6.1359e-05,0.4,3.2
32.252,25.707,98.888,6.2287e-05,0.4,3.3
33.223,25.714,98.903,6.2787e-05,0.4,3.4
34.173,25.705,98.882,6.3652e-05,0.4,3.5
35.128,25.711,98.896,6.4267e-05,0.4,3.6
36.115,25.699,98.869,6.4861e-05,0.4,3.7
37.064,25.712,98.898,6.5987e-05,0.4,3.8
38.027,25.705,98.883,6.6623e-05,0.4,3.9
38.982,25.707,98.887,6.7457e-05,0.4,4
39.956,25.709,98.892,6.8436e-05,0.4,4.1
40.922,25.709,98.891,6.9228e-05,0.4,4.2
41.874,25.696,98.861,7.0041e-05,0.4,4.3
42.827,25.704,98.88,7.1032e-05,0.4,4.4
43.811,25.703,98.878,7.1709e-05,0.4,4.5
44.762,25.707,98.888,7.2407e-05,0.4,4.6
45.722,25.707,98.888,7.3325e-05,0.4,4.7
46.676,25.705,98.883,7.4596e-05,0.4,4.8
47.664,25.709,98.891,7.5461e-05,0.4,4.9
48.62,25.705,98.883,7.6577e-05,0.4,5
49.574,25.699,98.868,7.7327e-05,0.4,5.1
50.53,25.699,98.868,7.7942e-05,0.4,5.2
51.517,25.706,98.885,7.9088e-05,0.4,5.3
52.468,25.7,98.87,8.011e-05,0.4,5.4
53.42,25.707,98.888,8.1131e-05,0.4,5.5
54.376,25.706,98.884,8.209e-05,0.4,5.6
55.34,25.708,98.89,8.2872e-05,0.4,5.7
56.29,25.69,98.849,8.4018e-05,0.4,5.8
57.243,25.699,98.868,8.4811e-05,0.4,5.9
58.228,25.697,98.864,8.5905e-05,0.4,6
