Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
92.215,25.564,98.555,7.9141e-05,0.4,5.65
93.031,25.555,98.535,7.9547e-05,0.4,5.7
93.852,25.55,98.521,7.9912e-05,0.4,5.75
94.664,25.565,98.558,8.0694e-05,0.4,5.8
95.465,25.559,98.542,8.109e-05,0.4,5.85
96.277,25.566,98.559,8.1423e-05,0.4,5.9
97.068,25.558,98.541,8.1798e-05,0.4,5.95
97.868,25.557,98.539,8.2174e-05,0.4,6
98.68,25.56,98.547,8.2486e-05,0.4,6.05
99.477,25.564,98.555,8.2924e-05,0.4,6.1
100.29,25.55,98.522,8.357e-05,0.4,6.15
101.08,25.564,98.554,8.3893e-05,0.4,6.2
101.87,25.557,98.538,8.4258e-05,0.4,6.25
102.7,25.562,98.551,8.5029e-05,0.4,6.3
103.48,25.563,98.553,8.5446e-05,0.4,6.35
104.31,25.554,98.532,8.5498e-05,0.4,6.4
