Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.074,27.104,102.16,5.1697e-05,0.4,0
1.307,27.117,102.19,5.1906e-05,0.4,0.08
2.01,27.128,102.22,5.1645e-05,0.4,0.16
2.715,27.123,102.21,5.1416e-05,0.4,0.24
3.417,27.123,102.2,5.1728e-05,0.4,0.32
4.117,27.127,102.21,5.153e-05,0.4,0.4
4.814,27.128,102.22,5.1676e-05,0.4,0.48
5.513,27.132,102.23,5.1218e-05,0.4,0.56
6.252,27.134,102.23,5.1656e-05,0.4,0.64
7.083,27.137,102.24,5.202e-05,0.4,0.72
7.803,27.138,102.24,5.2177e-05,0.4,0.8
8.553,27.142,102.25,5.2594e-05,0.4,0.88
9.28,27.147,102.26,5.3198e-05,0.4,0.96
10.023,27.146,102.26,5.4376e-05,0.4,1.04
10.758,27.151,102.27,5.572e-05,0.4,1.12
11.503,27.145,102.26,5.6898e-05,0.4,1.2
12.217,27.155,102.28,5.8649e-05,0.4,1.28
12.915,27.15,102.27,6.0077e-05,0.4,1.36
13.633,27.149,102.27,6.2037e-05,0.4,1.44
14.326,27.158,102.29,6.3986e-05,0.4,1.52
15.053,27.152,102.27,6.6404e-05,0.4,1.6
15.77,27.158,102.29,6.878e-05,0.4,1.68
16.501,27.169,102.31,7.1011e-05,0.4,1.76
17.216,27.16,102.29,7.3512e-05,0.4,1.84
17.943,27.174,102.33,7.592e-05,0.4,1.92
18.674,27.168,102.31,7.8838e-05,0.4,2
19.384,27.178,102.34,8.0975e-05,0.4,2.08
20.11,27.175,102.33,8.357e-05,0.4,2.16
20.796,27.173,102.32,8.5988e-05,0.4,2.24
21.526,27.182,102.35,8.8365e-05,0.4,2.32
22.245,27.184,102.35,9.1252e-05,0.4,2.4
22.979,27.18,102.34,9.3858e-05,0.4,2.48
23.689,27.188,102.36,9.6547e-05,0.4,2.56
24.423,27.179,102.34,9.9465e-05,0.4,2.64
25.133,27.197,102.38,0.00010189,0.4,2.72
25.86,27.187,102.36,0.00010476,0.4,2.8
26.587,27.194,102.37,0.0001073,0.4,2.88
27.274,27.198,102.38,0.00010961,0.4,2.96
27.996,27.202,102.39,0.00011201,0.4,3.04
28.69,27.201,102.39,0.00011472,0.4,3.12
29.418,27.206,102.4,0.00011747,0.4,3.2
30.132,27.206,102.4,0.00012027,0.4,3.28
30.853,27.213,102.42,0.0001226,0.4,3.36
31.549,27.2,102.39,0.00012479,0.4,3.44
32.262,27.212,102.42,0.00012767,0.4,3.52
33,27.218,102.43,0.00012996,0.4,3.6
33.728,27.211,102.41,0.00013253,0.4,3.68
34.443,27.211,102.41,0.00013521,0.4,3.76
35.153,27.215,102.42,0.00013741,0.4,3.84
35.9,27.228,102.46,0.00013963,0.4,3.92
36.603,27.223,102.44,0.00014225,0.4,4
37.336,27.227,102.45,0.00014447,0.4,4.08
38.031,27.222,102.44,0.00014723,0.4,4.16
38.747,27.225,102.45,0.00014933,0.4,4.24
39.438,27.234,102.47,0.00015183,0.4,4.32
40.17,27.228,102.46,0.00015396,0.4,4.4
40.884,27.241,102.49,0.00015625,0.4,4.48
41.603,27.231,102.46,0.00015855,0.4,4.56
42.33,27.235,102.47,0.00016107,0.4,4.64
43.053,27.236,102.47,0.00016348,0.4,4.72
43.778,27.242,102.49,0.00016558,0.4,4.8
44.507,27.252,102.51,0.00016786,0.4,4.88
45.215,27.247,102.5,0.00017006,0.4,4.96
45.953,27.249,102.51,0.00017231,0.4,5.04
46.662,27.254,102.52,0.0001744,0.4,5.12
47.386,27.256,102.52,0.00017706,0.4,5.2
48.104,27.259,102.53,0.00017897,0.4,5.28
48.842,27.262,102.53,0.00018091,0.4,5.36
49.559,27.262,102.54,0.0001834,0.4,5.44
50.277,27.259,102.53,0.0001855,0.4,5.52
51.001,27.258,102.53,0.00018777,0.4,5.6
51.722,27.263,102.54,0.00018976,0.4,5.68
52.453,27.266,102.54,0.00019211,0.4,5.76
53.173,27.267,102.55,0.00019371,0.4,5.84
53.897,27.27,102.55,0.0001934,0.4,5.92
54.603,27.27,102.56,0.00019321,0.4,6
55.323,27.272,102.56,0.00019345,0.4,6.08
56.042,27.27,102.55,0.00019349,0.4,6.16
56.763,27.282,102.58,0.00019346,0.4,6.24
57.489,27.283,102.59,0.00019351,0.4,6.32
58.204,27.277,102.57,0.00019357,0.4,6.4
