Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.082,24.88,96.94,5.5835e-05,0.4,0
1.348,24.897,96.98,5.57e-05,0.4,0.08
2.071,24.905,96.999,5.5762e-05,0.4,0.16
2.819,24.904,96.996,5.5481e-05,0.4,0.24
3.553,24.892,96.969,5.5595e-05,0.4,0.32
4.254,24.903,96.993,5.5783e-05,0.4,0.4
4.963,24.903,96.995,5.5825e-05,0.4,0.48
5.65,24.9,96.988,5.5564e-05,0.4,0.56
6.361,24.903,96.995,5.5554e-05,0.4,0.64
7.064,24.904,96.996,5.547e-05,0.4,0.72
7.756,24.904,96.996,5.5668e-05,0.4,0.8
8.493,24.893,96.971,5.5762e-05,0.4,0.88
9.231,24.896,96.978,5.546e-05,0.4,0.96
9.928,24.895,96.975,5.5533e-05,0.4,1.04
10.616,24.899,96.986,5.5752e-05,0.4,1.12
11.352,24.896,96.979,5.5783e-05,0.4,1.2
12.031,24.899,96.984,5.5429e-05,0.4,1.28
12.726,24.894,96.974,5.5668e-05,0.4,1.36
13.453,24.897,96.98,5.571e-05,0.4,1.44
14.138,24.901,96.99,5.5804e-05,0.4,1.52
14.859,24.904,96.997,5.5356e-05,0.4,1.6
15.552,24.889,96.962,5.5647e-05,0.4,1.68
16.283,24.895,96.976,5.5971e-05,0.4,1.76
16.968,24.894,96.974,5.5773e-05,0.4,1.84
17.695,24.893,96.971,5.5575e-05,0.4,1.92
18.378,24.9,96.987,5.5825e-05,0.4,2
19.097,24.9,96.986,5.5731e-05,0.4,2.08
19.79,24.895,96.977,5.5554e-05,0.4,2.16
20.521,24.894,96.973,5.5502e-05,0.4,2.24
21.2,24.899,96.984,5.5731e-05,0.4,2.32
21.935,24.905,96.999,5.5908e-05,0.4,2.4
22.613,24.891,96.966,5.6064e-05,0.4,2.48
23.309,24.903,96.995,5.595e-05,0.4,2.56
24.034,24.893,96.97,5.6325e-05,0.4,2.64
24.733,24.9,96.988,5.6419e-05,0.4,2.72
25.453,24.9,96.987,5.6262e-05,0.4,2.8
26.136,24.892,96.97,5.621e-05,0.4,2.88
26.863,24.889,96.961,5.6502e-05,0.4,2.96
27.556,24.893,96.971,5.6742e-05,0.4,3.04
28.273,24.901,96.99,5.6857e-05,0.4,3.12
28.974,24.891,96.967,5.6867e-05,0.4,3.2
29.691,24.898,96.982,5.6877e-05,0.4,3.28
30.385,24.891,96.966,5.7482e-05,0.4,3.36
31.108,24.892,96.967,5.7305e-05,0.4,3.44
31.792,24.899,96.984,5.7586e-05,0.4,3.52
32.525,24.904,96.996,5.7836e-05,0.4,3.6
33.214,24.888,96.96,5.7868e-05,0.4,3.68
33.897,24.902,96.992,5.8013e-05,0.4,3.76
34.627,24.893,96.971,5.8462e-05,0.4,3.84
35.317,24.899,96.986,5.8503e-05,0.4,3.92
36.032,24.897,96.98,5.8785e-05,0.4,4
36.723,24.893,96.971,5.9254e-05,0.4,4.08
37.455,24.889,96.962,5.9358e-05,0.4,4.16
38.131,24.899,96.985,5.9535e-05,0.4,4.24
38.856,24.901,96.99,5.9754e-05,0.4,4.32
39.55,24.887,96.957,6.0181e-05,0.4,4.4
40.266,24.898,96.983,6.0598e-05,0.4,4.48
40.954,24.897,96.981,6.0755e-05,0.4,4.56
41.69,24.889,96.963,6.0807e-05,0.4,4.64
42.367,24.897,96.98,6.1203e-05,0.4,4.72
43.091,24.895,96.977,6.1839e-05,0.4,4.8
43.792,24.891,96.967,6.187e-05,0.4,4.88
44.511,24.889,96.961,6.2224e-05,0.4,4.96
45.196,24.896,96.978,6.3079e-05,0.4,5.04
45.914,24.9,96.987,6.2725e-05,0.4,5.12
46.617,24.89,96.964,6.3214e-05,0.4,5.2
47.334,24.887,96.958,6.3756e-05,0.4,5.28
48.022,24.897,96.981,6.408e-05,0.4,5.36
48.747,24.891,96.966,6.4257e-05,0.4,5.44
49.44,24.897,96.981,6.4538e-05,0.4,5.52
50.16,24.896,96.978,6.4997e-05,0.4,5.6
50.858,24.891,96.967,6.5351e-05,0.4,5.68
51.549,24.894,96.973,6.5758e-05,0.4,5.76
52.267,24.9,96.987,6.6143e-05,0.4,5.84
52.956,24.885,96.952,6.6717e-05,0.4,5.92
53.679,24.895,96.976,6.7113e-05,0.4,6
54.371,24.895,96.976,6.7279e-05,0.4,6.08
55.092,24.891,96.965,6.7686e-05,0.4,6.16
55.783,24.895,96.974,6.7999e-05,0.4,6.24
56.502,24.895,96.976,6.8468e-05,0.4,6.32
57.185,24.889,96.961,6.9135e-05,0.4,6.4
