Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.444,25.025,97.281,5.5178e-05,0.4,0
1.362,24.98,97.173,5.5158e-05,0.4,0.08
2.049,24.99,97.199,5.5158e-05,0.4,0.16
2.785,24.991,97.199,5.4939e-05,0.4,0.24
3.525,24.986,97.188,5.5126e-05,0.4,0.32
4.28,24.989,97.196,5.5241e-05,0.4,0.4
4.991,24.993,97.204,5.5074e-05,0.4,0.48
5.692,24.993,97.204,5.5241e-05,0.4,0.56
6.391,24.99,97.198,5.5043e-05,0.4,0.64
7.092,24.993,97.206,5.5283e-05,0.4,0.72
7.786,24.993,97.205,5.521e-05,0.4,0.8
8.488,24.99,97.197,5.5293e-05,0.4,0.88
9.221,24.989,97.196,5.521e-05,0.4,0.96
9.972,24.99,97.199,5.5397e-05,0.4,1.04
10.697,24.987,97.19,5.5199e-05,0.4,1.12
11.373,24.983,97.181,5.5293e-05,0.4,1.2
12.105,24.983,97.181,5.5158e-05,0.4,1.28
12.804,24.982,97.178,5.5251e-05,0.4,1.36
13.527,24.982,97.18,5.4814e-05,0.4,1.44
14.216,24.99,97.197,5.5356e-05,0.4,1.52
14.908,24.982,97.179,5.547e-05,0.4,1.6
15.632,24.983,97.18,5.5283e-05,0.4,1.68
16.311,24.993,97.205,5.5283e-05,0.4,1.76
17.036,24.984,97.183,5.5408e-05,0.4,1.84
17.724,24.988,97.192,5.5397e-05,0.4,1.92
18.45,24.989,97.195,5.5314e-05,0.4,2
19.146,24.983,97.18,5.5064e-05,0.4,2.08
19.862,24.981,97.177,5.5376e-05,0.4,2.16
20.559,24.992,97.203,5.5533e-05,0.4,2.24
21.285,24.988,97.192,5.5231e-05,0.4,2.32
21.973,24.979,97.172,5.546e-05,0.4,2.4
22.684,24.981,97.175,5.5502e-05,0.4,2.48
23.398,24.987,97.191,5.5877e-05,0.4,2.56
24.108,24.981,97.175,5.5866e-05,0.4,2.64
24.792,24.987,97.191,5.57e-05,0.4,2.72
25.493,24.982,97.179,5.6179e-05,0.4,2.8
26.214,24.979,97.173,5.6294e-05,0.4,2.88
26.915,24.979,97.172,5.621e-05,0.4,2.96
27.621,24.99,97.197,5.6335e-05,0.4,3.04
28.312,24.976,97.165,5.6752e-05,0.4,3.12
29.037,24.986,97.189,5.6669e-05,0.4,3.2
29.734,24.98,97.175,5.694e-05,0.4,3.28
30.446,24.979,97.171,5.7044e-05,0.4,3.36
31.16,24.984,97.183,5.7148e-05,0.4,3.44
31.869,24.988,97.192,5.7607e-05,0.4,3.52
32.548,24.981,97.176,5.7722e-05,0.4,3.6
33.277,24.986,97.189,5.8149e-05,0.4,3.68
33.977,24.979,97.171,5.8305e-05,0.4,3.76
34.651,24.986,97.187,5.8524e-05,0.4,3.84
35.389,24.989,97.196,5.9014e-05,0.4,3.92
36.068,24.981,97.176,5.8806e-05,0.4,4
36.794,24.98,97.174,5.9504e-05,0.4,4.08
37.489,24.984,97.183,5.9577e-05,0.4,4.16
38.208,24.987,97.191,5.991e-05,0.4,4.24
38.899,24.974,97.16,6.0192e-05,0.4,4.32
39.61,24.982,97.179,6.0661e-05,0.4,4.4
40.303,24.978,97.169,6.0932e-05,0.4,4.48
41.029,24.979,97.171,6.137e-05,0.4,4.56
41.723,24.983,97.18,6.1516e-05,0.4,4.64
42.449,24.984,97.183,6.1818e-05,0.4,4.72
43.156,24.977,97.167,6.2318e-05,0.4,4.8
43.872,24.977,97.167,6.2558e-05,0.4,4.88
44.585,24.983,97.18,6.2975e-05,0.4,4.96
45.312,24.983,97.181,6.3371e-05,0.4,5.04
46.018,24.988,97.193,6.4038e-05,0.4,5.12
46.756,24.975,97.162,6.4267e-05,0.4,5.2
47.447,24.981,97.176,6.4611e-05,0.4,5.28
48.155,24.982,97.18,6.4715e-05,0.4,5.36
48.849,24.974,97.161,6.5393e-05,0.4,5.44
49.549,24.979,97.171,6.5622e-05,0.4,5.52
50.268,24.981,97.176,6.6029e-05,0.4,5.6
50.948,24.978,97.168,6.6789e-05,0.4,5.68
51.679,24.97,97.151,6.6915e-05,0.4,5.76
52.36,24.985,97.186,6.706e-05,0.4,5.84
53.086,24.975,97.162,6.7811e-05,0.4,5.92
53.78,24.971,97.152,6.8582e-05,0.4,6
54.498,24.983,97.18,6.9124e-05,0.4,6.08
55.199,24.974,97.16,6.9197e-05,0.4,6.16
55.915,24.976,97.165,6.9406e-05,0.4,6.24
56.609,24.98,97.174,7.0062e-05,0.4,6.32
57.32,24.98,97.173,7.0823e-05,0.4,6.4
