Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.285,25.684,98.835,5.5345e-05,0.4,0
1.431,25.661,98.779,5.5564e-05,0.4,0.05
2.236,25.658,98.773,5.5335e-05,0.4,0.1
3.057,25.656,98.768,5.5158e-05,0.4,0.15
3.901,25.653,98.761,5.5668e-05,0.4,0.2
4.697,25.652,98.759,5.5835e-05,0.4,0.25
5.508,25.659,98.777,5.5251e-05,0.4,0.3
6.322,25.646,98.745,5.5376e-05,0.4,0.35
7.122,25.648,98.749,5.5554e-05,0.4,0.4
7.934,25.652,98.76,5.5283e-05,0.4,0.45
8.733,25.654,98.763,5.5668e-05,0.4,0.5
9.545,25.658,98.773,5.5491e-05,0.4,0.55
10.357,25.65,98.755,5.5752e-05,0.4,0.6
11.155,25.649,98.753,5.5304e-05,0.4,0.65
11.957,25.644,98.742,5.572e-05,0.4,0.7
12.768,25.66,98.778,5.5439e-05,0.4,0.75
13.568,25.659,98.777,5.5533e-05,0.4,0.8
14.383,25.658,98.773,5.5502e-05,0.4,0.85
15.215,25.645,98.743,5.57e-05,0.4,0.9
16.034,25.65,98.754,5.57e-05,0.4,0.95
16.836,25.647,98.748,5.5502e-05,0.4,1
17.662,25.656,98.769,5.5533e-05,0.4,1.05
18.489,25.653,98.761,5.5793e-05,0.4,1.1
19.27,25.646,98.746,5.5606e-05,0.4,1.15
20.098,25.643,98.739,5.5522e-05,0.4,1.2
20.927,25.655,98.766,5.5543e-05,0.4,1.25
21.707,25.654,98.764,5.5752e-05,0.4,1.3
22.535,25.643,98.739,5.5595e-05,0.4,1.35
23.324,25.651,98.756,5.5679e-05,0.4,1.4
24.124,25.65,98.756,5.596e-05,0.4,1.45
24.941,25.652,98.76,5.5397e-05,0.4,1.5
25.726,25.653,98.762,5.5637e-05,0.4,1.55
26.559,25.652,98.76,5.5793e-05,0.4,1.6
27.375,25.643,98.738,5.572e-05,0.4,1.65
28.173,25.64,98.731,5.5689e-05,0.4,1.7
28.983,25.649,98.753,5.5741e-05,0.4,1.75
29.778,25.648,98.751,5.5647e-05,0.4,1.8
30.6,25.651,98.758,5.5991e-05,0.4,1.85
31.425,25.644,98.741,5.6221e-05,0.4,1.9
32.251,25.649,98.752,5.5981e-05,0.4,1.95
33.033,25.649,98.752,5.6148e-05,0.4,2
33.858,25.651,98.757,5.6388e-05,0.4,2.05
34.643,25.642,98.736,5.6554e-05,0.4,2.1
35.464,25.642,98.736,5.6586e-05,0.4,2.15
36.255,25.648,98.75,5.6773e-05,0.4,2.2
37.052,25.647,98.748,5.7002e-05,0.4,2.25
37.869,25.648,98.75,5.6857e-05,0.4,2.3
38.654,25.646,98.745,5.7232e-05,0.4,2.35
39.45,25.646,98.746,5.7378e-05,0.4,2.4
40.265,25.633,98.715,5.7253e-05,0.4,2.45
41.063,25.638,98.726,5.7836e-05,0.4,2.5
41.888,25.648,98.75,5.793e-05,0.4,2.55
42.706,25.637,98.724,5.8118e-05,0.4,2.6
43.503,25.635,98.72,5.8076e-05,0.4,2.65
44.318,25.639,98.728,5.8555e-05,0.4,2.7
45.117,25.639,98.73,5.8774e-05,0.4,2.75
45.898,25.638,98.728,5.8941e-05,0.4,2.8
46.725,25.64,98.732,5.9421e-05,0.4,2.85
47.509,25.644,98.741,5.9577e-05,0.4,2.9
48.34,25.638,98.727,5.9931e-05,0.4,2.95
49.167,25.645,98.743,6.015e-05,0.4,3
49.979,25.637,98.725,6.0577e-05,0.4,3.05
50.808,25.641,98.733,6.0765e-05,0.4,3.1
51.625,25.643,98.739,6.1203e-05,0.4,3.15
52.423,25.643,98.738,6.113e-05,0.4,3.2
53.239,25.63,98.707,6.1755e-05,0.4,3.25
54.035,25.635,98.719,6.1901e-05,0.4,3.3
54.855,25.633,98.716,6.2329e-05,0.4,3.35
55.672,25.633,98.716,6.2464e-05,0.4,3.4
56.47,25.637,98.724,6.2589e-05,0.4,3.45
57.282,25.64,98.732,6.3235e-05,0.4,3.5
58.077,25.626,98.699,6.3444e-05,0.4,3.55
58.87,25.634,98.716,6.408e-05,0.4,3.6
59.684,25.639,98.728,6.4298e-05,0.4,3.65
60.481,25.638,98.726,6.4757e-05,0.4,3.7
61.269,25.633,98.715,6.4986e-05,0.4,3.75
62.09,25.632,98.713,6.5205e-05,0.4,3.8
62.886,25.632,98.712,6.5414e-05,0.4,3.85
63.705,25.631,98.71,6.6268e-05,0.4,3.9
64.534,25.638,98.727,6.6414e-05,0.4,3.95
65.314,25.638,98.726,6.6466e-05,0.4,4
