Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.057,24.914,97.019,5.5543e-05,0.4,0
1.34,24.936,97.071,5.5272e-05,0.4,0.08
2.074,24.943,97.086,5.5283e-05,0.4,0.16
2.775,24.943,97.087,5.5335e-05,0.4,0.24
3.467,24.942,97.086,5.5178e-05,0.4,0.32
4.181,24.945,97.092,5.521e-05,0.4,0.4
4.882,24.943,97.087,5.5679e-05,0.4,0.48
5.587,24.933,97.064,5.5199e-05,0.4,0.56
6.272,24.938,97.075,5.5293e-05,0.4,0.64
7.012,24.94,97.081,5.5283e-05,0.4,0.72
7.757,24.939,97.078,5.4949e-05,0.4,0.8
8.451,24.939,97.078,5.5585e-05,0.4,0.88
9.152,24.938,97.075,5.5439e-05,0.4,0.96
9.867,24.94,97.08,5.5429e-05,0.4,1.04
10.542,24.927,97.051,5.498e-05,0.4,1.12
11.269,24.927,97.051,5.5293e-05,0.4,1.2
11.962,24.934,97.067,5.5345e-05,0.4,1.28
12.693,24.941,97.082,5.5335e-05,0.4,1.36
13.413,24.926,97.047,5.547e-05,0.4,1.44
14.142,24.937,97.073,5.5314e-05,0.4,1.52
14.817,24.931,97.059,5.5366e-05,0.4,1.6
15.521,24.936,97.071,5.5241e-05,0.4,1.68
16.198,24.929,97.054,5.5345e-05,0.4,1.76
16.899,24.937,97.072,5.546e-05,0.4,1.84
17.627,24.938,97.076,5.5158e-05,0.4,1.92
18.313,24.93,97.057,5.5449e-05,0.4,2
19.04,24.934,97.066,5.5429e-05,0.4,2.08
19.718,24.94,97.08,5.5272e-05,0.4,2.16
20.444,24.928,97.052,5.5376e-05,0.4,2.24
21.138,24.933,97.064,5.5637e-05,0.4,2.32
21.87,24.935,97.068,5.5668e-05,0.4,2.4
22.563,24.926,97.048,5.5991e-05,0.4,2.48
23.248,24.939,97.078,5.6033e-05,0.4,2.56
23.926,24.928,97.053,5.595e-05,0.4,2.64
24.621,24.938,97.075,5.5939e-05,0.4,2.72
25.347,24.928,97.052,5.5981e-05,0.4,2.8
26.041,24.934,97.066,5.6283e-05,0.4,2.88
26.762,24.938,97.076,5.6388e-05,0.4,2.96
27.456,24.928,97.052,5.6429e-05,0.4,3.04
28.184,24.928,97.053,5.6794e-05,0.4,3.12
28.898,24.935,97.069,5.6492e-05,0.4,3.2
29.623,24.932,97.062,5.7023e-05,0.4,3.28
30.316,24.923,97.04,5.7044e-05,0.4,3.36
30.998,24.934,97.067,5.7586e-05,0.4,3.44
31.736,24.927,97.049,5.7305e-05,0.4,3.52
32.426,24.934,97.066,5.768e-05,0.4,3.6
33.136,24.935,97.069,5.8076e-05,0.4,3.68
33.826,24.928,97.053,5.8076e-05,0.4,3.76
34.555,24.93,97.056,5.842e-05,0.4,3.84
35.249,24.935,97.07,5.8576e-05,0.4,3.92
35.958,24.935,97.068,5.8806e-05,0.4,4
36.658,24.925,97.045,5.9212e-05,0.4,4.08
37.378,24.933,97.063,5.941e-05,0.4,4.16
38.061,24.927,97.049,5.989e-05,0.4,4.24
38.796,24.928,97.051,5.9837e-05,0.4,4.32
39.475,24.935,97.068,6.0171e-05,0.4,4.4
40.226,24.932,97.062,6.0692e-05,0.4,4.48
40.934,24.927,97.049,6.0911e-05,0.4,4.56
41.656,24.922,97.039,6.0901e-05,0.4,4.64
42.344,24.935,97.07,6.1578e-05,0.4,4.72
43.07,24.926,97.048,6.1849e-05,0.4,4.8
43.755,24.929,97.056,6.2412e-05,0.4,4.88
44.483,24.932,97.062,6.2683e-05,0.4,4.96
45.17,24.925,97.045,6.2902e-05,0.4,5.04
45.89,24.926,97.047,6.3141e-05,0.4,5.12
46.604,24.921,97.037,6.3558e-05,0.4,5.2
47.297,24.935,97.068,6.3798e-05,0.4,5.28
48.022,24.926,97.047,6.4017e-05,0.4,5.36
48.722,24.931,97.058,6.459e-05,0.4,5.44
49.445,24.936,97.07,6.4997e-05,0.4,5.52
50.125,24.923,97.042,6.5466e-05,0.4,5.6
50.859,24.93,97.057,6.5674e-05,0.4,5.68
51.535,24.931,97.06,6.6446e-05,0.4,5.76
52.259,24.926,97.047,6.6925e-05,0.4,5.84
52.968,24.923,97.04,6.7165e-05,0.4,5.92
53.679,24.935,97.069,6.7165e-05,0.4,6
54.371,24.922,97.039,6.8071e-05,0.4,6.08
55.083,24.926,97.049,6.8468e-05,0.4,6.16
55.775,24.924,97.043,6.8697e-05,0.4,6.24
56.499,24.928,97.051,6.9354e-05,0.4,6.32
57.194,24.931,97.058,6.9687e-05,0.4,6.4
