Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
0.296,32.792,115.61,-0.0012868,0.2,1
1.668,32.78,115.58,-0.0012879,0.2,1
2.637,32.762,115.54,-0.0012885,0.2,1
3.638,32.754,115.52,-0.0012886,0.2,1
4.621,32.744,115.49,-0.0012891,0.2,1
5.59,32.74,115.48,-0.0012893,0.2,1
6.578,32.724,115.44,-0.0012899,0.2,1
7.567,32.719,115.43,-0.0012901,0.2,1
8.555,32.71,115.41,-0.0012901,0.2,1
9.556,32.703,115.4,-0.0012903,0.2,1
10.561,32.687,115.36,-0.0012904,0.2,1
11.536,32.684,115.35,-0.0012908,0.2,1
12.521,32.667,115.31,-0.0012908,0.2,1
13.525,32.651,115.27,-0.0012911,0.2,1
14.514,32.655,115.28,-0.0012911,0.2,1
15.509,32.641,115.25,-0.001291,0.2,1
16.498,32.637,115.24,-0.001291,0.2,1
17.499,32.625,115.21,-0.0012912,0.2,1
18.49,32.619,115.2,-0.0012914,0.2,1
19.48,32.605,115.16,-0.0012913,0.2,1
20.46,32.596,115.14,-0.0012912,0.2,1
21.463,32.584,115.11,-0.0012914,0.2,1
22.45,32.582,115.11,-0.0012912,0.2,1
23.42,32.569,115.08,-0.0012915,0.2,1
24.377,32.568,115.07,-0.0012913,0.2,1
25.335,32.558,115.05,-0.0012914,0.2,1
26.329,32.548,115.03,-0.0012914,0.2,1
27.315,32.542,115.01,-0.0012917,0.2,1
28.276,32.533,114.99,-0.0012915,0.2,1
29.273,32.523,114.97,-0.0012916,0.2,1
30.266,32.502,114.92,-0.0012917,0.2,1
31.248,32.505,114.92,-0.0012912,0.2,1
32.251,32.498,114.91,-0.0012915,0.2,1
33.246,32.477,114.86,-0.0012912,0.2,1
34.227,32.47,114.84,-0.0012914,0.2,1
35.225,32.466,114.83,-0.0012916,0.2,1
36.226,32.454,114.8,-0.0012916,0.2,1
37.214,32.457,114.81,-0.0012915,0.2,1
38.196,32.449,114.79,-0.0012912,0.2,1
39.196,32.439,114.77,-0.0012913,0.2,1
40.204,32.427,114.74,-0.0012913,0.2,1
41.189,32.409,114.7,-0.0012912,0.2,1
42.18,32.416,114.71,-0.001291,0.2,1
43.17,32.392,114.65,-0.0012908,0.2,1
44.154,32.402,114.68,-0.0012911,0.2,1
45.16,32.396,114.66,-0.0012905,0.2,1
46.145,32.38,114.63,-0.0012909,0.2,1
47.145,32.371,114.6,-0.0012911,0.2,1
48.14,32.371,114.61,-0.0012905,0.2,1
49.126,32.357,114.57,-0.0012908,0.2,1
50.115,32.355,114.57,-0.0012908,0.2,1
51.111,32.333,114.51,-0.0012908,0.2,1
52.111,32.324,114.49,-0.0012905,0.2,1
53.099,32.332,114.51,-0.0012906,0.2,1
54.083,32.319,114.48,-0.0012906,0.2,1
55.044,32.313,114.47,-0.0012904,0.2,1
56.009,32.3,114.44,-0.0012904,0.2,1
56.963,32.298,114.43,-0.0012904,0.2,1
57.923,32.292,114.42,-0.0012902,0.2,1
58.915,32.288,114.41,-0.0012901,0.2,1
59.907,32.274,114.37,-0.0012902,0.2,1
60.926,32.267,114.36,-0.0012902,0.2,1
61.896,32.267,114.36,-0.0012903,0.2,1
62.91,32.247,114.31,-0.00129,0.2,1
63.88,32.255,114.33,-0.0012899,0.2,1
64.872,32.233,114.28,-0.0012899,0.2,1
65.87,32.228,114.26,-0.0012899,0.2,1
66.868,32.224,114.25,-0.0012898,0.2,1
67.849,32.216,114.23,-0.0012899,0.2,1
68.845,32.21,114.22,-0.0012899,0.2,1
69.84,32.208,114.22,-0.0012895,0.2,1
70.825,32.197,114.19,-0.0012898,0.2,1
71.825,32.19,114.17,-0.0012896,0.2,1
72.81,32.18,114.15,-0.0012895,0.2,1
73.815,32.182,114.16,-0.0012893,0.2,1
74.805,32.17,114.13,-0.0012895,0.2,1
75.8,32.167,114.12,-0.0012891,0.2,1
76.789,32.152,114.08,-0.0012893,0.2,1
77.779,32.151,114.08,-0.0012889,0.2,1
78.779,32.145,114.07,-0.0012889,0.2,1
79.774,32.13,114.03,-0.0012891,0.2,1
80.751,32.124,114.02,-0.0012892,0.2,1
81.755,32.122,114.01,-0.001289,0.2,1
82.745,32.115,113.99,-0.0012888,0.2,1
83.7,32.11,113.98,-0.0012888,0.2,1
84.658,32.105,113.97,-0.0012888,0.2,1
85.643,32.099,113.96,-0.0012886,0.2,1
86.616,32.086,113.93,-0.0012888,0.2,1
87.575,32.071,113.89,-0.0012888,0.2,1
88.569,32.071,113.89,-0.0012887,0.2,1
89.572,32.062,113.87,-0.0012884,0.2,1
90.551,32.057,113.86,-0.0012883,0.2,1
91.546,32.054,113.85,-0.0012885,0.2,1
92.541,32.051,113.84,-0.0012884,0.2,1
93.536,32.044,113.83,-0.0012884,0.2,1
94.531,32.023,113.78,-0.0012882,0.2,1
95.525,32.025,113.78,-0.001288,0.2,1
96.504,32.019,113.77,-0.0012882,0.2,1
97.502,32.019,113.77,-0.0012883,0.2,1
98.507,32.004,113.73,-0.001288,0.2,1
99.486,31.998,113.72,-0.0012881,0.2,1
100.47,31.999,113.72,-0.0012881,0.2,1
101.47,31.981,113.68,-0.0012878,0.2,1
102.47,31.969,113.65,-0.001288,0.2,1
103.45,31.978,113.67,-0.0012879,0.2,1
104.67,31.957,113.62,-0.0012877,0.2,1
105.65,31.955,113.62,-0.0012875,0.2,1
106.64,31.952,113.61,-0.0012875,0.2,1
107.64,31.952,113.61,-0.0012877,0.2,1
108.63,31.944,113.59,-0.0012876,0.2,1
109.61,31.936,113.57,-0.0012873,0.2,1
110.61,31.925,113.54,-0.0012875,0.2,1
111.6,31.923,113.54,-0.0012876,0.2,1
112.59,31.919,113.53,-0.0012875,0.2,1
113.59,31.899,113.48,-0.0012872,0.2,1
114.59,31.898,113.48,-0.0012874,0.2,1
115.58,31.898,113.48,-0.0012871,0.2,1
116.56,31.89,113.46,-0.001287,0.2,1
117.56,31.886,113.45,-0.0012869,0.2,1
118.57,31.873,113.42,-0.0012871,0.2,1
119.55,31.868,113.41,-0.0012869,0.2,1
120.54,31.866,113.4,-0.0012871,0.2,1
121.54,31.859,113.39,-0.0012868,0.2,1
122.53,31.839,113.34,-0.0012866,0.2,1
123.52,31.848,113.36,-0.0012866,0.2,1
124.47,31.833,113.32,-0.0012867,0.2,1
125.43,31.836,113.33,-0.0012867,0.2,1
126.39,31.821,113.3,-0.0012868,0.2,1
127.36,31.821,113.3,-0.0012867,0.2,1
128.35,31.806,113.26,-0.0012865,0.2,1
129.35,31.799,113.24,-0.0012865,0.2,1
130.33,31.799,113.24,-0.0012865,0.2,1
131.32,31.799,113.24,-0.0012863,0.2,1
132.28,31.794,113.23,-0.0012862,0.2,1
133.28,31.78,113.2,-0.0012862,0.2,1
134.24,31.78,113.2,-0.0012863,0.2,1
135.19,31.764,113.16,-0.0012863,0.2,1
136.15,31.754,113.14,-0.0012861,0.2,1
137.12,31.757,113.14,-0.001286,0.2,1
138.11,31.756,113.14,-0.0012859,0.2,1
139.1,31.748,113.12,-0.0012859,0.2,1
140.1,31.739,113.1,-0.0012857,0.2,1
141.08,31.73,113.08,-0.0012858,0.2,1
142.07,31.731,113.08,-0.0012859,0.2,1
143.07,31.727,113.07,-0.0012858,0.2,1
144.06,31.713,113.04,-0.0012857,0.2,1
145.06,31.707,113.02,-0.0012857,0.2,1
146.05,31.696,113,-0.0012856,0.2,1
147.04,31.701,113.01,-0.0012855,0.2,1
148.03,31.694,112.99,-0.0012857,0.2,1
149.03,31.69,112.98,-0.0012859,0.2,1
150.03,31.682,112.96,-0.0012854,0.2,1
151.02,31.67,112.94,-0.0012853,0.2,1
152,31.664,112.92,-0.0012854,0.2,1
153,31.667,112.93,-0.0012854,0.2,1
153.99,31.659,112.91,-0.0012854,0.2,1
154.98,31.643,112.87,-0.001285,0.2,1
155.97,31.646,112.88,-0.0012851,0.2,1
156.97,31.634,112.85,-0.0012851,0.2,1
157.97,31.621,112.82,-0.0012851,0.2,1
158.96,31.623,112.82,-0.0012848,0.2,1
159.96,31.623,112.82,-0.0012851,0.2,1
