Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
60.128,25.524,98.461,2.1815e-05,0.01,0.069
61.101,25.523,98.46,2.1627e-05,0.01,0.0685
62.054,25.516,98.444,2.2076e-05,0.01,0.068
63.038,25.511,98.431,2.1659e-05,0.01,0.0675
64.024,25.522,98.457,2.1846e-05,0.01,0.067
64.968,25.523,98.459,2.1919e-05,0.01,0.0665
65.957,25.508,98.425,2.193e-05,0.01,0.066
66.889,25.519,98.451,2.1982e-05,0.01,0.0655
67.839,25.518,98.447,2.2138e-05,0.01,0.065
68.787,25.519,98.45,2.2107e-05,0.01,0.0645
69.771,25.513,98.436,2.2159e-05,0.01,0.064
70.722,25.519,98.449,2.2315e-05,0.01,0.0635
71.696,25.504,98.415,2.2023e-05,0.01,0.063
72.646,25.517,98.444,2.2096e-05,0.01,0.0625
73.64,25.515,98.441,2.2357e-05,0.01,0.062
74.618,25.506,98.421,2.1898e-05,0.01,0.0615
75.556,25.501,98.408,2.2482e-05,0.01,0.061
76.503,25.513,98.436,2.2336e-05,0.01,0.0605
77.449,25.51,98.43,2.2253e-05,0.01,0.06
78.402,25.512,98.434,2.2263e-05,0.01,0.0595
79.345,25.513,98.437,2.2451e-05,0.01,0.059
80.33,25.507,98.423,2.2409e-05,0.01,0.0585
81.279,25.512,98.434,2.2482e-05,0.01,0.058
82.257,25.509,98.428,2.269e-05,0.01,0.0575
83.211,25.503,98.412,2.2732e-05,0.01,0.057
84.2,25.508,98.425,2.2555e-05,0.01,0.0565
85.176,25.506,98.419,2.2576e-05,0.01,0.056
86.127,25.503,98.413,2.269e-05,0.01,0.0555
87.101,25.507,98.422,2.2743e-05,0.01,0.055
88.058,25.506,98.42,2.2857e-05,0.01,0.0545
89.036,25.507,98.421,2.2524e-05,0.01,0.054
89.991,25.493,98.389,2.2961e-05,0.01,0.0535
90.968,25.5,98.405,2.2909e-05,0.01,0.053
91.954,25.504,98.416,2.2878e-05,0.01,0.0525
92.897,25.505,98.417,2.2805e-05,0.01,0.052
93.874,25.505,98.418,2.3305e-05,0.01,0.0515
94.827,25.496,98.396,2.292e-05,0.01,0.051
95.804,25.499,98.403,2.3232e-05,0.01,0.0505
96.758,25.505,98.416,2.3201e-05,0.01,0.05
97.703,25.495,98.395,2.3431e-05,0.01,0.0495
98.657,25.503,98.413,2.3243e-05,0.01,0.049
99.602,25.497,98.4,2.3389e-05,0.01,0.0485
100.58,25.501,98.408,2.3305e-05,0.01,0.048
101.53,25.503,98.413,2.342e-05,0.01,0.0475
102.5,25.494,98.391,2.3587e-05,0.01,0.047
103.46,25.498,98.401,2.3368e-05,0.01,0.0465
104.44,25.493,98.389,2.3378e-05,0.01,0.046
105.43,25.499,98.403,2.3222e-05,0.01,0.0455
106.39,25.499,98.404,2.3764e-05,0.01,0.045
107.35,25.497,98.4,2.3597e-05,0.01,0.0445
108.32,25.484,98.369,2.3576e-05,0.01,0.044
109.28,25.491,98.386,2.3983e-05,0.01,0.0435
110.22,25.496,98.397,2.3785e-05,0.01,0.043
111.21,25.496,98.397,2.3566e-05,0.01,0.0425
112.16,25.491,98.386,2.3837e-05,0.01,0.042
113.13,25.492,98.387,2.3691e-05,0.01,0.0415
114.08,25.49,98.383,2.3795e-05,0.01,0.041
115.07,25.496,98.396,2.3879e-05,0.01,0.0405
116.05,25.496,98.396,2.4004e-05,0.01,0.04
116.99,25.495,98.395,2.3431e-05,0.01,0.0395
117.95,25.496,98.397,2.3941e-05,0.01,0.039
118.88,25.486,98.373,2.4004e-05,0.01,0.0385
119.84,25.488,98.378,2.39e-05,0.01,0.038
120.79,25.495,98.395,2.392e-05,0.01,0.0375
121.77,25.496,98.396,2.4118e-05,0.01,0.037
122.72,25.487,98.376,2.441e-05,0.01,0.0365
123.7,25.492,98.388,2.4316e-05,0.01,0.036
124.67,25.486,98.373,2.366e-05,0.01,0.0355
125.63,25.493,98.391,2.4452e-05,0.01,0.035
126.61,25.493,98.389,2.4045e-05,0.01,0.0345
127.56,25.486,98.372,2.4233e-05,0.01,0.034
128.54,25.482,98.363,2.4692e-05,0.01,0.0335
129.49,25.488,98.379,2.4254e-05,0.01,0.033
130.47,25.484,98.368,2.4619e-05,0.01,0.0325
131.45,25.489,98.38,2.4452e-05,0.01,0.032
132.4,25.489,98.38,2.4567e-05,0.01,0.0315
133.37,25.483,98.367,2.489e-05,0.01,0.031
134.32,25.474,98.346,2.4546e-05,0.01,0.0305
135.27,25.49,98.382,2.4796e-05,0.01,0.03
136.22,25.487,98.377,2.4744e-05,0.01,0.0295
137.21,25.486,98.374,2.4702e-05,0.01,0.029
138.14,25.488,98.377,2.4692e-05,0.01,0.0285
139.12,25.487,98.375,2.4879e-05,0.01,0.028
140.07,25.477,98.352,2.4692e-05,0.01,0.0275
141.06,25.485,98.371,2.49e-05,0.01,0.027
142.04,25.487,98.375,2.4817e-05,0.01,0.0265
142.98,25.484,98.37,2.4733e-05,0.01,0.026
143.97,25.478,98.355,2.515e-05,0.01,0.0255
144.91,25.48,98.359,2.538e-05,0.01,0.025
145.89,25.481,98.362,2.5109e-05,0.01,0.0245
146.83,25.471,98.338,2.5296e-05,0.01,0.024
147.79,25.478,98.354,2.5056e-05,0.01,0.0235
148.73,25.47,98.337,2.5265e-05,0.01,0.023
149.71,25.472,98.341,2.5369e-05,0.01,0.0225
150.66,25.478,98.354,2.5088e-05,0.01,0.022
151.65,25.477,98.352,2.5348e-05,0.01,0.0215
152.59,25.471,98.337,2.5557e-05,0.01,0.021
153.56,25.484,98.368,2.5463e-05,0.01,0.0205
154.51,25.482,98.364,2.5025e-05,0.01,0.02
155.5,25.482,98.363,2.5557e-05,0.01,0.0195
156.43,25.468,98.332,2.5473e-05,0.01,0.019
157.41,25.471,98.338,2.5588e-05,0.01,0.0185
158.37,25.47,98.336,2.5578e-05,0.01,0.018
159.34,25.476,98.35,2.5526e-05,0.01,0.0175
160.29,25.467,98.329,2.5536e-05,0.01,0.017
161.27,25.48,98.359,2.5661e-05,0.01,0.0165
162.25,25.479,98.358,2.5692e-05,0.01,0.016
163.22,25.474,98.346,2.5765e-05,0.01,0.0155
164.17,25.481,98.361,2.5578e-05,0.01,0.015
165.16,25.475,98.348,2.5828e-05,0.01,0.0145
166.12,25.473,98.344,2.563e-05,0.01,0.014
167.07,25.479,98.357,2.5817e-05,0.01,0.0135
168.02,25.482,98.364,2.5671e-05,0.01,0.013
169.01,25.479,98.358,2.6099e-05,0.01,0.0125
169.98,25.474,98.346,2.5797e-05,0.01,0.012
170.93,25.466,98.327,2.5869e-05,0.01,0.0115
171.87,25.469,98.335,2.589e-05,0.01,0.011
172.82,25.471,98.338,2.6151e-05,0.01,0.0105
173.8,25.471,98.339,2.5932e-05,0.01,0.01
174.75,25.476,98.351,2.6172e-05,0.01,0.0095
175.74,25.47,98.337,2.6234e-05,0.01,0.009
176.73,25.469,98.334,2.6266e-05,0.01,0.0085
177.68,25.469,98.335,2.6088e-05,0.01,0.008
178.64,25.476,98.351,2.6203e-05,0.01,0.0075
179.62,25.471,98.338,2.6443e-05,0.01,0.007
180.61,25.465,98.324,2.6224e-05,0.01,0.0065
181.56,25.476,98.349,2.6245e-05,0.01,0.006
182.55,25.469,98.334,2.6307e-05,0.01,0.0055
183.53,25.477,98.351,2.6474e-05,0.01,0.005
184.48,25.475,98.348,2.6307e-05,0.01,0.0045
185.44,25.473,98.343,2.6484e-05,0.01,0.004
186.43,25.468,98.332,2.6568e-05,0.01,0.0035
187.41,25.469,98.334,2.6516e-05,0.01,0.003
188.36,25.476,98.35,2.6693e-05,0.01,0.0025
189.34,25.469,98.334,2.6901e-05,0.01,0.002
190.3,25.475,98.347,2.6484e-05,0.01,0.0015
191.25,25.469,98.335,2.6776e-05,0.01,0.001
192.21,25.47,98.335,2.6557e-05,0.01,0.0005
193.21,25.47,98.336,2.6735e-05,0.01,0
